	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Form 10-K. Filed	Accessed	Form 10-K. Filed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	of Labor Statistics.	4-13 U.S. Bureau of Labor Statistics.	of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
"""Chlorine: Ensuring Rail Transportation Safety"""	0.6181818181818182	0.5357142857142857	0.12	0.6153846153846154	0.5142857142857142	0.6944444444444444	0.6666666666666667	0.5357142857142857	0.6	0.5151515151515151	0.5555555555555556	0.5833333333333333	0.6136363636363636	0.5714285714285714	0.8181818181818181	0.8064516129032258	0.5	0.5813953488372092	0.8064516129032258	0.9230769230769231	0.8064516129032258	0.48571428571428577	0.55	0.2592592592592593	0.4814814814814815	0.5862068965517242	0.6666666666666667	0.5714285714285714	0.6666666666666667	0.6666666666666667	0.6666666666666667	0.4736842105263158	0.6538461538461539	0.5957446808510638	0.45945945945945943	0.5384615384615384	0.5384615384615384	0.6129032258064516	0.6206896551724138	0.5263157894736843	0.5555555555555556	0.4736842105263158	0.5882352941176471	0.4722222222222222	0.5813953488372092	0.46875	0.5510204081632653	0.5128205128205128	0.45945945945945943	0.4878048780487805
"""Olin Transportation of KOH"""	0.7894736842105263	0.5833333333333333	0.5714285714285714	0.6944444444444444	0.6363636363636364	0.7096774193548387	0.7307692307692308	0.64	0.6875	0.6875	0.6764705882352942	0.78	0.7142857142857143	0.675	0.7692307692307692	0.75	0.6571428571428571	0.7727272727272727	0.75	0.95	0.75	0.6857142857142857	0.725	0.6206896551724138	0.64	0.64	0.6190476190476191	0.65625	0.6190476190476191	0.7241379310344828	0.6190476190476191	0.6923076923076923	0.782608695652174	0.7708333333333334	0.6842105263157895	0.44999999999999996	0.44999999999999996	0.7142857142857143	0.625	0.7105263157894737	0.7142857142857143	0.6923076923076923	0.71875	0.736842105263158	0.7142857142857143	0.6875	0.72	0.725	0.717948717948718	0.7209302325581395
"""PPG Industries Invests Nearly $6 milion in Marshall County Plant"""	0.6071428571428572	0.65625	0.6	0.6341463414634146	0.65	0.5588235294117647	0.5	0.5666666666666667	0.5833333333333333	0.5	0.5	0.6538461538461539	0.6304347826086957	0.6521739130434783	0.7575757575757576	0.7419354838709677	0.5641025641025641	0.6	0.7419354838709677	0.8888888888888888	0.7419354838709677	0.5135135135135135	0.5714285714285714	0.5151515151515151	0.6129032258064516	0.5666666666666667	0.7741935483870968	0.631578947368421	0.7741935483870968	0.7567567567567568	0.7741935483870968	0.5714285714285714	0.6785714285714286	0.5531914893617021	0.627906976744186	0.6666666666666667	0.6666666666666667	0.59375	0.6	0.6190476190476191	0.5405405405405406	0.5	0.5714285714285714	0.6097560975609756	0.6304347826086957	0.5	0.5961538461538461	0.6363636363636364	0.5609756097560976	0.5777777777777777
"""Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size: 2002"	0.5178571428571428	0.6666666666666667	0.5	0.5121951219512195	0.4871794871794872	0.5	0.5757575757575757	0.5	0.6	0.4	0.5609756097560976	0.5	0.5531914893617021	0.5111111111111111	0.7222222222222222	0.7058823529411764	0.5476190476190477	0.4545454545454546	0.7058823529411764	0.8709677419354839	0.7058823529411764	0.5	0.45238095238095233	0.5	0.6285714285714286	0.7027027027027026	0.65625	0.37142857142857144	0.65625	0.5833333333333333	0.65625	0.4883720930232558	0.6875	0.44680851063829785	0.2702702702702703	0.6363636363636364	0.6363636363636364	0.6111111111111112	0.6944444444444444	0.42500000000000004	0.525	0.45238095238095233	0.5526315789473684	0.5581395348837209	0.4545454545454546	0.4864864864864865	0.43999999999999995	0.5555555555555556	0.4	0.39534883720930236
2009b Potassium Hydroxide, Liquid 	0.6842105263157895	0.6666666666666667	0.7222222222222222	0.6052631578947368	0.6216216216216216	0.23076923076923073	0.6071428571428572	0.6206896551724138	0.5454545454545454	0.5882352941176471	0.6216216216216216	0.6599999999999999	0.5714285714285714	0.5952380952380952	0.7333333333333334	0.7142857142857143	0.7073170731707317	0.6363636363636364	0.7142857142857143	0.875	0.7142857142857143	0.7	0.6428571428571428	0.6857142857142857	0.75	0.75	0.6538461538461539	0.5151515151515151	0.6538461538461539	0.65625	0.6538461538461539	0.6428571428571428	0.7407407407407407	0.7	0.6976744186046512	0.6785714285714286	0.6785714285714286	0.6875	0.7	0.5526315789473684	0.5428571428571429	0.6428571428571428	0.6571428571428571	0.7142857142857143	0.6363636363636364	0.5882352941176471	0.6538461538461539	0.7045454545454546	0.6666666666666667	0.6444444444444444
Form 10-K	0.8518518518518519	0.875	0.9	0.8571428571428572	0.8823529411764706	0.8214285714285714	0.8695652173913043	0.8260869565217391	0.8709677419354839	0.8709677419354839	0.8484848484848485	0.8260869565217391	0.8809523809523809	0.8780487804878049	0.4375	0.3571428571428571	0.8888888888888888	0.8536585365853658	0.3571428571428571	1.0	0.3571428571428571	0.8857142857142857	0.8421052631578947	0.8620689655172413	0.8260869565217391	0.875	0.8421052631578947	0.8387096774193549	0.8421052631578947	0.8	0.8421052631578947	0.8421052631578947	0.8333333333333334	0.8936170212765957	0.8378378378378378	0.8	0.8	0.84	0.7619047619047619	0.8333333333333334	0.8125	0.8717948717948718	0.8666666666666667	0.8918918918918919	0.825	0.8333333333333334	0.86	0.8421052631578947	0.8378378378378378	0.8837209302325582
Form 10-K	0.8518518518518519	0.875	0.9	0.8571428571428572	0.8823529411764706	0.8214285714285714	0.8695652173913043	0.8260869565217391	0.8709677419354839	0.8709677419354839	0.8484848484848485	0.8260869565217391	0.8809523809523809	0.8780487804878049	0.4375	0.3571428571428571	0.8888888888888888	0.8536585365853658	0.3571428571428571	1.0	0.3571428571428571	0.8857142857142857	0.8421052631578947	0.8620689655172413	0.8260869565217391	0.875	0.8421052631578947	0.8387096774193549	0.8421052631578947	0.8	0.8421052631578947	0.8421052631578947	0.8333333333333334	0.8936170212765957	0.8378378378378378	0.8	0.8	0.84	0.7619047619047619	0.8333333333333334	0.8125	0.8717948717948718	0.8666666666666667	0.8918918918918919	0.825	0.8333333333333334	0.86	0.8421052631578947	0.8378378378378378	0.8837209302325582
Form 10-K	0.8518518518518519	0.875	0.9	0.8571428571428572	0.8823529411764706	0.8214285714285714	0.8695652173913043	0.8260869565217391	0.8709677419354839	0.8709677419354839	0.8484848484848485	0.8260869565217391	0.8809523809523809	0.8780487804878049	0.4375	0.3571428571428571	0.8888888888888888	0.8536585365853658	0.3571428571428571	1.0	0.3571428571428571	0.8857142857142857	0.8421052631578947	0.8620689655172413	0.8260869565217391	0.875	0.8421052631578947	0.8387096774193549	0.8421052631578947	0.8	0.8421052631578947	0.8421052631578947	0.8333333333333334	0.8936170212765957	0.8378378378378378	0.8	0.8	0.84	0.7619047619047619	0.8333333333333334	0.8125	0.8717948717948718	0.8666666666666667	0.8918918918918919	0.825	0.8333333333333334	0.86	0.8421052631578947	0.8378378378378378	0.8837209302325582
Form 10-K405	0.8148148148148149	0.8846153846153846	0.90625	0.8648648648648649	0.8888888888888888	0.8333333333333334	0.88	0.84	0.8787878787878788	0.8787878787878788	0.8571428571428572	0.782608695652174	0.8863636363636364	0.8837209302325582	0.3125	0.4375	0.8947368421052632	0.8604651162790697	0.4375	1.0	0.4375	0.8918918918918919	0.85	0.8709677419354839	0.84	0.8846153846153846	0.8571428571428572	0.8484848484848485	0.8571428571428572	0.7692307692307692	0.8571428571428572	0.85	0.85	0.875	0.8461538461538461	0.8181818181818181	0.8181818181818181	0.8518518518518519	0.782608695652174	0.8108108108108107	0.8235294117647058	0.8780487804878049	0.875	0.8974358974358975	0.8333333333333334	0.8064516129032258	0.8653846153846154	0.8205128205128205	0.8461538461538461	0.8888888888888888
Toxicological Effects of Methylmercury	0.6727272727272727	0.41666666666666663	0.4285714285714286	0.6578947368421053	0.6	0.5806451612903225	0.5769230769230769	0.48	0.5161290322580645	0.4666666666666667	0.5588235294117647	0.6458333333333333	0.6190476190476191	0.6097560975609756	0.7586206896551724	0.7407407407407407	0.5	0.5853658536585367	0.7407407407407407	0.8636363636363636	0.7407407407407407	0.5294117647058824	0.5897435897435898	0.3076923076923077	0.5925925925925926	0.6428571428571428	0.625	0.6176470588235294	0.625	0.6333333333333333	0.625	0.5135135135135135	0.6086956521739131	0.6304347826086957	0.5	0.5416666666666667	0.5416666666666667	0.5185185185185186	0.6296296296296297	0.5675675675675675	0.46875	0.4285714285714286	0.5483870967741935	0.47058823529411764	0.6190476190476191	0.4137931034482759	0.6122448979591837	0.5897435897435898	0.5789473684210527	0.5609756097560976
nan	0.9622641509433962	0.9473684210526316	0.9166666666666666	0.935483870967742	0.9310344827586207	0.9166666666666666	0.8823529411764706	0.8888888888888888	0.962962962962963	0.9230769230769231	0.9310344827586207	0.9555555555555556	0.9473684210526316	0.9459459459459459	1.0	1.0	0.935483870967742	0.9473684210526316	1.0	1.0	1.0	0.9333333333333333	0.9428571428571428	0.9166666666666666	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9259259259259259	0.9285714285714286	0.9545454545454546	0.9285714285714286	0.9428571428571428	0.9230769230769231	0.9534883720930233	0.9411764705882353	0.8666666666666667	0.8666666666666667	0.9	0.8823529411764706	0.9393939393939394	0.9310344827586207	0.9428571428571428	0.92	0.9696969696969697	0.9473684210526316	0.9230769230769231	0.9583333333333334	0.9428571428571428	0.9411764705882353	0.9487179487179487
nan	0.9622641509433962	0.9473684210526316	0.9166666666666666	0.935483870967742	0.9310344827586207	0.9166666666666666	0.8823529411764706	0.8888888888888888	0.962962962962963	0.9230769230769231	0.9310344827586207	0.9555555555555556	0.9473684210526316	0.9459459459459459	1.0	1.0	0.935483870967742	0.9473684210526316	1.0	1.0	1.0	0.9333333333333333	0.9428571428571428	0.9166666666666666	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9259259259259259	0.9285714285714286	0.9545454545454546	0.9285714285714286	0.9428571428571428	0.9230769230769231	0.9534883720930233	0.9411764705882353	0.8666666666666667	0.8666666666666667	0.9	0.8823529411764706	0.9393939393939394	0.9310344827586207	0.9428571428571428	0.92	0.9696969696969697	0.9473684210526316	0.9230769230769231	0.9583333333333334	0.9428571428571428	0.9411764705882353	0.9487179487179487
nan	0.9622641509433962	0.9473684210526316	0.9166666666666666	0.935483870967742	0.9310344827586207	0.9166666666666666	0.8823529411764706	0.8888888888888888	0.962962962962963	0.9230769230769231	0.9310344827586207	0.9555555555555556	0.9473684210526316	0.9459459459459459	1.0	1.0	0.935483870967742	0.9473684210526316	1.0	1.0	1.0	0.9333333333333333	0.9428571428571428	0.9166666666666666	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9259259259259259	0.9285714285714286	0.9545454545454546	0.9285714285714286	0.9428571428571428	0.9230769230769231	0.9534883720930233	0.9411764705882353	0.8666666666666667	0.8666666666666667	0.9	0.8823529411764706	0.9393939393939394	0.9310344827586207	0.9428571428571428	0.92	0.9696969696969697	0.9473684210526316	0.9230769230769231	0.9583333333333334	0.9428571428571428	0.9411764705882353	0.9487179487179487
Annual Report 2008	0.7169811320754718	0.7307692307692308	0.6071428571428572	0.6857142857142857	0.625	0.6551724137931034	0.72	0.6799999999999999	0.6774193548387097	0.6774193548387097	0.6666666666666667	0.6666666666666667	0.641025641025641	0.6666666666666667	0.76	0.7391304347826086	0.6857142857142857	0.641025641025641	0.7391304347826086	0.8888888888888888	0.7391304347826086	0.6764705882352942	0.6111111111111112	0.6551724137931034	0.625	0.625	0.782608695652174	0.6	0.782608695652174	0.7586206896551724	0.782608695652174	0.6842105263157895	0.7727272727272727	0.7111111111111111	0.6756756756756757	0.6363636363636364	0.6363636363636364	0.6538461538461539	0.72	0.6285714285714286	0.6666666666666667	0.717948717948718	0.7096774193548387	0.7297297297297297	0.675	0.6774193548387097	0.7142857142857143	0.75	0.6756756756756757	0.65
nan	0.9622641509433962	0.9473684210526316	0.9166666666666666	0.935483870967742	0.9310344827586207	0.9166666666666666	0.8823529411764706	0.8888888888888888	0.962962962962963	0.9230769230769231	0.9310344827586207	0.9555555555555556	0.9473684210526316	0.9459459459459459	1.0	1.0	0.935483870967742	0.9473684210526316	1.0	1.0	1.0	0.9333333333333333	0.9428571428571428	0.9166666666666666	0.8888888888888888	0.8888888888888888	0.9285714285714286	0.9259259259259259	0.9285714285714286	0.9545454545454546	0.9285714285714286	0.9428571428571428	0.9230769230769231	0.9534883720930233	0.9411764705882353	0.8666666666666667	0.8666666666666667	0.9	0.8823529411764706	0.9393939393939394	0.9310344827586207	0.9428571428571428	0.92	0.9696969696969697	0.9473684210526316	0.9230769230769231	0.9583333333333334	0.9428571428571428	0.9411764705882353	0.9487179487179487
"""Potassium Hydroxide"""	0.7678571428571428	0.64	0.6666666666666667	0.6176470588235294	0.7142857142857143	0.4	0.5	0.5217391304347826	0.4444444444444444	0.5517241379310345	0.6363636363636364	0.7291666666666667	0.6153846153846154	0.641025641025641	0.72	0.6956521739130435	0.6571428571428571	0.6829268292682926	0.6956521739130435	0.8333333333333334	0.6956521739130435	0.6470588235294117	0.6923076923076923	0.6206896551724138	0.6923076923076923	0.6923076923076923	0.6818181818181819	0.65625	0.6818181818181819	0.6785714285714286	0.6818181818181819	0.6923076923076923	0.6666666666666667	0.7446808510638299	0.6842105263157895	0.5909090909090908	0.5909090909090908	0.6153846153846154	0.625	0.6756756756756757	0.5483870967741935	0.6216216216216216	0.5862068965517242	0.7027027027027026	0.65	0.5517241379310345	0.72	0.6923076923076923	0.6842105263157895	0.6904761904761905
"""Potassium Carbonate Handbook"""	0.7090909090909091	0.7142857142857143	0.6451612903225806	0.46875	0.6176470588235294	0.4444444444444444	0.5416666666666667	0.56	0.5806451612903225	0.5333333333333333	0.4838709677419355	0.7142857142857143	0.5641025641025641	0.5897435897435898	0.7407407407407407	0.72	0.5588235294117647	0.6666666666666667	0.72	0.85	0.72	0.5882352941176471	0.7073170731707317	0.6	0.6153846153846154	0.6666666666666667	0.6521739130434783	0.6363636363636364	0.6521739130434783	0.6551724137931034	0.6521739130434783	0.641025641025641	0.5714285714285714	0.6739130434782609	0.6666666666666667	0.5652173913043479	0.5652173913043479	0.6428571428571428	0.5416666666666667	0.6578947368421053	0.5757575757575757	0.6052631578947368	0.6129032258064516	0.6486486486486487	0.6341463414634146	0.5333333333333333	0.653061224489796	0.6052631578947368	0.631578947368421	0.6744186046511628
"""Causatic Potash Chemical Profile"""	0.7037037037037037	0.4782608695652174	0.5357142857142857	0.5454545454545454	0.5625	0.5862068965517242	0.5833333333333333	0.6	0.5172413793103448	0.5172413793103448	0.4666666666666667	0.6808510638297872	0.625	0.6153846153846154	0.7307692307692308	0.7083333333333333	0.5	0.625	0.7083333333333333	0.8421052631578947	0.7083333333333333	0.4838709677419355	0.631578947368421	0.42307692307692313	0.4782608695652174	0.6538461538461539	0.5714285714285714	0.625	0.5714285714285714	0.5925925925925926	0.5714285714285714	0.5945945945945945	0.55	0.6363636363636364	0.6578947368421053	0.5454545454545454	0.5454545454545454	0.5769230769230769	0.5833333333333333	0.6111111111111112	0.5625	0.5555555555555556	0.6	0.5588235294117647	0.6585365853658536	0.40740740740740744	0.6734693877551021	0.5945945945945945	0.5833333333333333	0.6341463414634146
2009 Industrial Directory	0.6909090909090909	0.6785714285714286	0.6129032258064516	0.6486486486486487	0.5454545454545454	0.34615384615384615	0.4347826086956522	0.52	0.59375	0.4482758620689655	0.6285714285714286	0.6086956521739131	0.6097560975609756	0.5641025641025641	0.7037037037037037	0.6799999999999999	0.6486486486486487	0.575	0.6799999999999999	0.8	0.6799999999999999	0.5588235294117647	0.5789473684210527	0.5172413793103448	0.5769230769230769	0.6296296296296297	0.6666666666666667	0.4137931034482759	0.6666666666666667	0.6666666666666667	0.6666666666666667	0.65	0.6521739130434783	0.6222222222222222	0.6052631578947368	0.5833333333333333	0.5833333333333333	0.6071428571428572	0.6153846153846154	0.5142857142857142	0.5882352941176471	0.6153846153846154	0.5806451612903225	0.6923076923076923	0.575	0.5483870967741935	0.6599999999999999	0.6829268292682926	0.6052631578947368	0.55
Letter to D.L. Jones 	0.8363636363636364	0.7916666666666666	0.7037037037037037	0.7647058823529411	0.7878787878787878	0.7037037037037037	0.6666666666666667	0.6190476190476191	0.7666666666666666	0.6785714285714286	0.75	0.8085106382978724	0.8048780487804879	0.7692307692307692	0.7727272727272727	0.75	0.7647058823529411	0.8048780487804879	0.75	0.8571428571428572	0.75	0.71875	0.7894736842105263	0.7037037037037037	0.6818181818181819	0.6818181818181819	0.5882352941176471	0.6896551724137931	0.5882352941176471	0.6666666666666667	0.5882352941176471	0.7894736842105263	0.6470588235294117	0.8	0.8157894736842105	0.47058823529411764	0.47058823529411764	0.7083333333333333	0.6666666666666667	0.7777777777777778	0.7096774193548387	0.7567567567567568	0.7142857142857143	0.7714285714285715	0.775	0.7241379310344828	0.8653846153846154	0.7894736842105263	0.7837837837837838	0.7804878048780488
Letter to D.L. Jones: RE: Dcoket Response to USEPA Questions	0.6491228070175439	0.8	0.5454545454545454	0.5897435897435898	0.641025641025641	0.6666666666666667	0.6333333333333333	0.6451612903225806	0.6111111111111112	0.5294117647058824	0.6052631578947368	0.6470588235294117	0.6521739130434783	0.6444444444444444	0.8235294117647058	0.8125	0.5897435897435898	0.6222222222222222	0.8125	0.84	0.8125	0.5405405405405406	0.627906976744186	0.5882352941176471	0.6	0.6875	0.6296296296296297	0.5428571428571429	0.6296296296296297	0.59375	0.6296296296296297	0.627906976744186	0.6153846153846154	0.6326530612244898	0.6190476190476191	0.6071428571428572	0.6071428571428572	0.625	0.7575757575757576	0.6428571428571428	0.5675675675675675	0.5609756097560976	0.5588235294117647	0.5641025641025641	0.5238095238095238	0.6111111111111112	0.6153846153846154	0.5952380952380952	0.55	0.5348837209302326
Letter to D.L. Jones: RE: Information requested pursuant to section 114 of the Clean Air Act 	0.543859649122807	0.6285714285714286	0.4571428571428572	0.475	0.4871794871794872	0.6153846153846154	0.5757575757575757	0.5	0.5263157894736843	0.4	0.4871794871794872	0.4693877551020408	0.5833333333333333	0.5434782608695652	0.6857142857142857	0.7058823529411764	0.475	0.5217391304347826	0.7058823529411764	0.8333333333333334	0.7058823529411764	0.33333333333333337	0.5227272727272727	0.4117647058823529	0.5454545454545454	0.6285714285714286	0.65625	0.45945945945945943	0.65625	0.5833333333333333	0.65625	0.41463414634146345	0.6	0.44680851063829785	0.47619047619047616	0.5483870967741935	0.5483870967741935	0.6111111111111112	0.6176470588235294	0.5	0.4871794871794872	0.45238095238095233	0.5897435897435898	0.44999999999999996	0.5217391304347826	0.303030303030303	0.5555555555555556	0.5555555555555556	0.4	0.4666666666666667
Letter to D.L. Jones: RE: Response to Request for Information under Section 114 of the Clean Air Act, 42 � 7414	1.0	0.641025641025641	1.0	1.0	0.47619047619047616	0.5952380952380952	0.631578947368421	0.5675675675675675	1.0	0.475	1.0	1.0	1.0	1.0	0.725	0.7435897435897436	1.0	1.0	0.7435897435897436	0.8571428571428572	0.7435897435897436	1.0	1.0	0.4871794871794872	1.0	0.675	0.6666666666666667	0.44999999999999996	0.6666666666666667	0.6	0.6666666666666667	0.4444444444444444	0.6571428571428571	0.43999999999999995	1.0	0.6111111111111112	0.6111111111111112	0.6585365853658536	0.6666666666666667	0.4545454545454546	1.0	1.0	1.0	1.0	1.0	0.39473684210526316	1.0	0.5714285714285714	0.43181818181818177	0.42553191489361697
RE: Docket No. EPA-HQ-OAR-2002-0017-National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants 	0.4576271186440678	0.6666666666666667	0.5238095238095238	0.4666666666666667	0.5111111111111111	0.5581395348837209	0.6585365853658536	0.6	0.5454545454545454	0.47619047619047616	0.5111111111111111	0.40384615384615385	0.48	0.4375	0.7142857142857143	0.7	0.5	0.44897959183673475	0.7	0.868421052631579	0.7	0.4545454545454546	0.4130434782608695	0.4878048780487805	0.6341463414634146	0.7555555555555555	0.725	0.5227272727272727	0.725	0.6590909090909092	0.725	0.47916666666666663	0.6842105263157895	0.4716981132075472	0.5	0.675	0.675	0.6190476190476191	0.6904761904761905	0.4893617021276596	0.5111111111111111	0.5102040816326531	0.5681818181818181	0.4782608695652174	0.14634146341463417	0.4390243902439024	0.28	0.54	0.4347826086956522	0.39583333333333337
"Memo: ""Updated Cost Impacts Associated with the Conversion from Chlorine Producation Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology"	0.4181818181818182	0.5945945945945945	0.5128205128205128	0.45238095238095233	0.46341463414634143	0.5853658536585367	0.5428571428571429	0.5555555555555556	0.5	0.3783783783783784	0.46341463414634143	0.5636363636363637	0.46808510638297873	0.5208333333333333	0.7804878048780488	0.7692307692307692	0.33333333333333337	0.5	0.7692307692307692	0.8529411764705882	0.7692307692307692	0.4390243902439024	0.5	0.43243243243243246	0.631578947368421	0.631578947368421	0.7297297297297297	0.475	0.7297297297297297	0.6585365853658536	0.7297297297297297	0.3571428571428571	0.7222222222222222	0.4901960784313726	0.41860465116279066	0.6388888888888888	0.6388888888888888	0.5789473684210527	0.6578947368421053	0.4418604651162791	0.46341463414634143	0.31707317073170727	0.525	0.4285714285714286	0.5	0.46153846153846156	0.326530612244898	0.4666666666666667	0.3414634146341463	0.34090909090909094
Capital and Annual Costs References Cited by Oceana in Their Comments on EPA's Cost Analysis of the Conversion of Mercury Cells to Membrane Cells	0.5357142857142857	0.4838709677419355	0.4411764705882353	0.5	0.5128205128205128	0.5675675675675675	0.5625	0.53125	0.5135135135135135	0.38235294117647056	0.38888888888888884	0.5490196078431373	0.5111111111111111	0.5333333333333333	0.7837837837837838	0.7714285714285715	0.42105263157894735	0.5111111111111111	0.7714285714285715	0.8275862068965517	0.7714285714285715	0.4473684210526315	0.5116279069767442	0.34375	0.5757575757575757	0.6176470588235294	0.6875	0.5263157894736843	0.6875	0.6842105263157895	0.6875	0.3589743589743589	0.6333333333333333	0.5	0.42500000000000004	0.5806451612903225	0.5806451612903225	0.5151515151515151	0.6060606060606061	0.4878048780487805	0.43243243243243246	0.3157894736842105	0.5	0.4358974358974359	0.5111111111111111	0.38235294117647056	0.4285714285714286	0.5116279069767442	0.3846153846153846	0.41860465116279066
Documentation of Building Replacement Cost Estimates	0.6545454545454545	0.5555555555555556	0.4482758620689655	0.5945945945945945	0.5714285714285714	0.6363636363636364	0.5925925925925926	0.5	0.6176470588235294	0.43333333333333335	0.48484848484848486	0.5652173913043479	0.5952380952380952	0.55	0.7666666666666666	0.75	0.47058823529411764	0.5609756097560976	0.75	0.8181818181818181	0.75	0.3548387096774194	0.6	0.33333333333333337	0.5555555555555556	0.7	0.6923076923076923	0.5882352941176471	0.6923076923076923	0.6451612903225806	0.6923076923076923	0.5263157894736843	0.5	0.5777777777777777	0.4722222222222222	0.5	0.5	0.5862068965517242	0.5925925925925926	0.5789473684210527	0.48484848484848486	0.5263157894736843	0.5161290322580645	0.5277777777777778	0.5609756097560976	0.43333333333333335	0.62	0.6	0.5135135135135135	0.5365853658536586
Testimony of Richard Jackson, Executive Vice President of Operation, ASHTA Chemicals Inc.	0.5084745762711864	0.48571428571428577	0.4473684210526315	0.5	0.47619047619047616	0.4871794871794872	0.5555555555555556	0.5277777777777778	0.475	0.4358974358974359	0.4	0.5454545454545454	0.47916666666666663	0.46808510638297873	0.7857142857142857	0.775	0.4651162790697675	0.5686274509803921	0.775	0.8571428571428572	0.775	0.45238095238095233	0.5416666666666667	0.4473684210526315	0.5675675675675675	0.6052631578947368	0.7027027027027026	0.5238095238095238	0.7027027027027026	0.6976744186046512	0.7027027027027026	0.4444444444444444	0.6571428571428571	0.5283018867924528	0.5	0.6111111111111112	0.6111111111111112	0.5526315789473684	0.631578947368421	0.48888888888888893	0.4390243902439024	0.29268292682926833	0.5	0.40476190476190477	0.44680851063829785	0.4358974358974359	0.40384615384615385	0.5106382978723405	0.39534883720930236	0.42553191489361697
