	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Form 10-K. Filed	Accessed	Form 10-K. Filed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	of Labor Statistics.	4-13 U.S. Bureau of Labor Statistics.	of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
Guidelines for Preparing Economic Analyses: External Review Draft	0.9325842696629213	0.8307692307692308	0.7384615384615385	0.8777777777777778	0.8433734939759037	0.8615384615384616	0.8153846153846154	0.7692307692307693	0.8494623655913979	0.8266666666666667	0.7738095238095238	0.8562091503267973	0.84	0.8223684210526315	0.8923076923076924	0.8923076923076924	0.7904761904761904	0.8305084745762712	0.8923076923076924	0.9230769230769231	0.8923076923076924	0.8016528925619835	0.8110236220472441	0.8289473684210527	0.8307692307692308	0.8461538461538461	0.8615384615384616	0.8181818181818182	0.8615384615384616	0.8153846153846154	0.8615384615384616	0.7857142857142857	0.8307692307692308	0.8450704225352113	0.8	0.8153846153846154	0.8153846153846154	0.8307692307692308	0.8	0.8130841121495327	0.7857142857142857	0.7954545454545454	0.8307692307692308	0.8064516129032258	0.8095238095238095	0.7692307692307693	0.8633333333333333	0.7792207792207793	0.8	0.8193548387096774
Homeland Security Information Plan	0.9606741573033708	0.8823529411764706	0.6808510638297872	0.8555555555555555	0.8674698795180723	0.9411764705882353	0.7647058823529411	0.7647058823529411	0.8602150537634409	0.8	0.8214285714285714	0.9084967320261438	0.8914285714285715	0.881578947368421	0.8529411764705882	0.8529411764705882	0.8380952380952381	0.8559322033898306	0.8529411764705882	0.9411764705882353	0.8529411764705882	0.8264462809917356	0.8818897637795275	0.8026315789473685	0.7352941176470589	0.8529411764705882	0.7941176470588235	0.8441558441558441	0.7941176470588235	0.8108108108108109	0.7941176470588235	0.8571428571428571	0.8823529411764706	0.8873239436619719	0.8333333333333334	0.7352941176470589	0.7352941176470589	0.8421052631578947	0.7647058823529411	0.8878504672897196	0.7959183673469388	0.8484848484848485	0.8	0.8279569892473119	0.8412698412698413	0.8034188034188035	0.91	0.8181818181818182	0.8272727272727273	0.8580645161290322
Lowest Measured Level (LML) Assessment for Rules without Policy-Specific Air Quality Data Available: Technical Support Document	0.9143258426966292	0.905511811023622	0.8503937007874016	0.8661417322834646	0.8267716535433071	0.905511811023622	0.8582677165354331	0.8582677165354331	0.8267716535433071	0.8031496062992126	0.7480314960629921	0.8758169934640523	0.8285714285714286	0.8486842105263158	0.9291338582677166	0.9291338582677166	0.84251968503937	0.8661417322834646	0.9291338582677166	0.9606299212598425	0.9291338582677166	0.8740157480314961	0.905511811023622	0.7716535433070866	0.8818897637795275	0.9133858267716536	0.8976377952755905	0.8188976377952756	0.8976377952755905	0.8740157480314961	0.8976377952755905	0.8571428571428571	0.937007874015748	0.8732394366197183	0.8266666666666667	0.8503937007874016	0.8503937007874016	0.8582677165354331	0.8976377952755905	0.8582677165354331	0.7952755905511811	0.7878787878787878	0.8267716535433071	0.7559055118110236	0.8661417322834646	0.8110236220472441	0.8266666666666667	0.8110236220472441	0.8267716535433071	0.8387096774193549
Mercury from the HoltraChem Manufacturing Co.	0.9508426966292135	0.7555555555555555	0.8936170212765957	0.8444444444444444	0.8192771084337349	0.8222222222222222	0.7777777777777778	0.7777777777777778	0.8172043010752689	0.8133333333333334	0.7261904761904762	0.8823529411764706	0.8685714285714285	0.8486842105263158	0.8888888888888888	0.8888888888888888	0.7904761904761904	0.8135593220338984	0.8888888888888888	0.9333333333333333	0.8888888888888888	0.8181818181818182	0.8346456692913385	0.7631578947368421	0.7777777777777778	0.8444444444444444	0.8	0.7922077922077922	0.8	0.8222222222222222	0.8	0.8441558441558441	0.8	0.8591549295774648	0.8066666666666666	0.7777777777777778	0.7777777777777778	0.8444444444444444	0.8	0.8598130841121495	0.7857142857142857	0.7803030303030303	0.8333333333333334	0.7956989247311828	0.8412698412698413	0.8034188034188035	0.8833333333333333	0.8181818181818182	0.8363636363636363	0.8709677419354839
Mercury in fish, bed sediment, and water from streams across the United States, 1998-2005	0.9269662921348315	0.8539325842696629	0.7752808988764045	0.9333333333333333	0.898876404494382	0.8426966292134831	0.797752808988764	0.8314606741573034	0.8709677419354839	0.8202247191011236	0.797752808988764	0.869281045751634	0.8228571428571428	0.8223684210526315	0.9101123595505618	0.9101123595505618	0.8285714285714286	0.8135593220338984	0.9101123595505618	0.9325842696629213	0.9101123595505618	0.8429752066115702	0.8110236220472441	0.8089887640449438	0.8651685393258427	0.8651685393258427	0.8764044943820225	0.8089887640449438	0.8764044943820225	0.8314606741573034	0.8764044943820225	0.7727272727272727	0.898876404494382	0.8309859154929577	0.7666666666666667	0.8202247191011236	0.8202247191011236	0.8089887640449438	0.8426966292134831	0.8598130841121495	0.7959183673469388	0.7651515151515151	0.8089887640449438	0.8387096774193549	0.8492063492063492	0.7863247863247863	0.84	0.8426966292134831	0.8272727272727273	0.8258064516129032
Mercury Storage Cost Estimates-Final Report 	0.952247191011236	0.7954545454545454	0.851063829787234	0.8444444444444444	0.8192771084337349	0.8181818181818182	0.8636363636363636	0.7727272727272727	0.8279569892473119	0.8133333333333334	0.7380952380952381	0.8627450980392157	0.8571428571428571	0.8618421052631579	0.8409090909090909	0.8409090909090909	0.8285714285714286	0.7966101694915254	0.8409090909090909	0.8863636363636364	0.8409090909090909	0.8347107438016529	0.8346456692913385	0.8421052631578947	0.7954545454545454	0.8863636363636364	0.7954545454545454	0.8311688311688312	0.7954545454545454	0.8863636363636364	0.7954545454545454	0.8246753246753247	0.8409090909090909	0.8380281690140845	0.8333333333333334	0.7727272727272727	0.7727272727272727	0.8181818181818182	0.7272727272727273	0.8317757009345794	0.7755102040816326	0.8106060606060606	0.8333333333333334	0.7311827956989247	0.8333333333333334	0.7863247863247863	0.89	0.7402597402597403	0.8272727272727273	0.864516129032258
Mercury Study Report to Congress Volume VIII: An Evaluation of Mercury Control Technologies and Costs 	0.9199438202247191	0.8725490196078431	0.8333333333333334	0.8725490196078431	0.8725490196078431	0.8627450980392157	0.8431372549019608	0.8431372549019608	0.8725490196078431	0.7843137254901961	0.8235294117647058	0.8496732026143791	0.8285714285714286	0.8223684210526315	0.9117647058823529	0.9117647058823529	0.8380952380952381	0.847457627118644	0.9117647058823529	0.9411764705882353	0.9117647058823529	0.8347107438016529	0.8267716535433071	0.7450980392156863	0.8333333333333334	0.8529411764705882	0.8921568627450981	0.8137254901960784	0.8921568627450981	0.8431372549019608	0.8921568627450981	0.7597402597402597	0.8725490196078431	0.8661971830985915	0.7733333333333333	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8529411764705882	0.8785046728971962	0.8431372549019608	0.7954545454545454	0.803921568627451	0.7941176470588235	0.8095238095238095	0.7948717948717948	0.7866666666666666	0.7843137254901961	0.8727272727272727	0.8258064516129032
Notice of Availability	0.973314606741573	0.8695652173913043	0.7659574468085106	0.8888888888888888	0.8554216867469879	0.875	0.8275862068965517	0.7941176470588235	0.8924731182795699	0.8266666666666667	0.8333333333333334	0.9215686274509803	0.92	0.9078947368421053	0.8181818181818182	0.8181818181818182	0.8952380952380953	0.8983050847457628	0.8181818181818182	0.9090909090909091	0.8181818181818182	0.8925619834710744	0.905511811023622	0.8421052631578947	0.7777777777777778	0.9259259259259259	0.7727272727272727	0.8311688311688312	0.7727272727272727	0.7837837837837838	0.7727272727272727	0.9155844155844156	0.9090909090909091	0.9084507042253521	0.9133333333333333	0.7586206896551724	0.7586206896551724	0.8421052631578947	0.8709677419354839	0.897196261682243	0.8571428571428571	0.8863636363636364	0.85	0.8602150537634409	0.873015873015873	0.8803418803418803	0.9366666666666666	0.8831168831168831	0.8818181818181818	0.9096774193548387
Notice of Availability	0.973314606741573	0.8695652173913043	0.7659574468085106	0.8888888888888888	0.8554216867469879	0.875	0.8275862068965517	0.7941176470588235	0.8924731182795699	0.8266666666666667	0.8333333333333334	0.9215686274509803	0.92	0.9078947368421053	0.8181818181818182	0.8181818181818182	0.8952380952380953	0.8983050847457628	0.8181818181818182	0.9090909090909091	0.8181818181818182	0.8925619834710744	0.905511811023622	0.8421052631578947	0.7777777777777778	0.9259259259259259	0.7727272727272727	0.8311688311688312	0.7727272727272727	0.7837837837837838	0.7727272727272727	0.9155844155844156	0.9090909090909091	0.9084507042253521	0.9133333333333333	0.7586206896551724	0.7586206896551724	0.8421052631578947	0.8709677419354839	0.897196261682243	0.8571428571428571	0.8863636363636364	0.85	0.8602150537634409	0.873015873015873	0.8803418803418803	0.9366666666666666	0.8831168831168831	0.8818181818181818	0.9096774193548387
Pipeline and Hazardous Materials Safety Administration	0.9424157303370787	0.8148148148148148	0.7777777777777778	0.8222222222222222	0.7951807228915663	0.8333333333333334	0.7777777777777778	0.6111111111111112	0.8494623655913979	0.7466666666666667	0.7380952380952381	0.8823529411764706	0.84	0.8223684210526315	0.8888888888888888	0.8888888888888888	0.7619047619047619	0.8220338983050848	0.8888888888888888	0.9074074074074074	0.8888888888888888	0.8016528925619835	0.8346456692913385	0.8157894736842105	0.7962962962962963	0.8333333333333334	0.8148148148148148	0.8311688311688312	0.8148148148148148	0.7962962962962963	0.8148148148148148	0.8246753246753247	0.8703703703703703	0.852112676056338	0.7933333333333333	0.7407407407407407	0.7407407407407407	0.8333333333333334	0.8148148148148148	0.8411214953271028	0.7755102040816326	0.8106060606060606	0.85	0.7849462365591398	0.8253968253968254	0.8034188034188035	0.8533333333333334	0.8181818181818182	0.8	0.8129032258064516
Quarterly Census of Employment and Wages	0.9592696629213483	0.725	0.7872340425531915	0.8222222222222222	0.8674698795180723	0.875	0.825	0.825	0.8387096774193549	0.7333333333333333	0.7738095238095238	0.8758169934640523	0.8742857142857143	0.8618421052631579	0.85	0.85	0.8285714285714286	0.847457627118644	0.85	0.875	0.85	0.8512396694214877	0.8661417322834646	0.7894736842105263	0.75	0.85	0.85	0.7272727272727273	0.85	0.8	0.85	0.8376623376623377	0.825	0.8661971830985915	0.84	0.75	0.75	0.9	0.825	0.8317757009345794	0.8061224489795918	0.8333333333333334	0.8	0.8064516129032258	0.8333333333333334	0.8205128205128205	0.9066666666666666	0.8051948051948052	0.8363636363636363	0.8580645161290322
Reference Document on Best Available Techniques in the Chlor-Alkali Manufacturing Industry	0.922752808988764	0.8666666666666667	0.7888888888888889	0.9444444444444444	0.8888888888888888	0.8666666666666667	0.8111111111111111	0.7888888888888889	0.9247311827956989	0.8222222222222222	0.8222222222222222	0.8431372549019608	0.8114285714285714	0.7960526315789473	0.9222222222222223	0.9111111111111111	0.8571428571428571	0.8305084745762712	0.9111111111111111	0.9222222222222223	0.9111111111111111	0.8264462809917356	0.7952755905511811	0.7777777777777778	0.7888888888888889	0.8666666666666667	0.8666666666666667	0.8222222222222222	0.8666666666666667	0.8333333333333334	0.8666666666666667	0.8181818181818182	0.8777777777777778	0.852112676056338	0.7533333333333333	0.8	0.8	0.8111111111111111	0.8444444444444444	0.8317757009345794	0.8367346938775511	0.7575757575757576	0.8	0.8709677419354839	0.8095238095238095	0.7094017094017094	0.8233333333333334	0.8222222222222222	0.8272727272727273	0.8193548387096774
Soda Ash	0.9887640449438202	0.9130434782608695	0.9148936170212766	0.9333333333333333	0.927710843373494	0.90625	0.9310344827586207	0.8529411764705882	0.9354838709677419	0.9466666666666667	0.9404761904761905	0.954248366013072	0.9657142857142857	0.9539473684210527	0.8947368421052632	0.875	0.9428571428571428	0.9491525423728814	0.875	1.0	0.875	0.9504132231404959	0.9448818897637795	0.9342105263157895	0.8148148148148148	0.8888888888888888	0.85	0.922077922077922	0.85	0.8648648648648649	0.85	0.961038961038961	0.8125	0.9507042253521126	0.9666666666666667	0.896551724137931	0.896551724137931	0.8947368421052632	0.8709677419354839	0.9252336448598131	0.9489795918367347	0.9621212121212122	0.9166666666666666	0.9354838709677419	0.9523809523809523	0.9572649572649573	0.9733333333333334	0.935064935064935	0.9454545454545454	0.9612903225806452
Status Report: Mercury Cell Chlor-Alkali Plants in Europe	0.9466292134831461	0.8421052631578947	0.8245614035087719	0.8444444444444444	0.891566265060241	0.9122807017543859	0.7894736842105263	0.8070175438596491	0.8064516129032258	0.8	0.7619047619047619	0.8562091503267973	0.8628571428571429	0.8486842105263158	0.8947368421052632	0.8947368421052632	0.8	0.788135593220339	0.8947368421052632	0.9473684210526315	0.8947368421052632	0.8264462809917356	0.84251968503937	0.8421052631578947	0.7543859649122807	0.8947368421052632	0.8596491228070176	0.8051948051948052	0.8596491228070176	0.8070175438596491	0.8596491228070176	0.8181818181818182	0.8596491228070176	0.8450704225352113	0.8266666666666667	0.7894736842105263	0.7894736842105263	0.8421052631578947	0.7894736842105263	0.8411214953271028	0.7653061224489796	0.7803030303030303	0.9166666666666666	0.7956989247311828	0.8174603174603174	0.8205128205128205	0.8333333333333334	0.7922077922077922	0.8272727272727273	0.8516129032258064
Summary of Expert Opinions on the Existence of a Threshold in the Concentration-Response Function for PM2.5-Related Mortality: Technical suport Document	0.8960674157303371	0.8947368421052632	0.8223684210526315	0.8355263157894737	0.8421052631578947	0.9013157894736842	0.8618421052631579	0.8552631578947368	0.8026315789473685	0.7697368421052632	0.7697368421052632	0.8823529411764706	0.8342857142857143	0.8947368421052632	0.9342105263157895	0.9342105263157895	0.8026315789473685	0.8289473684210527	0.9342105263157895	0.9539473684210527	0.9342105263157895	0.8157894736842105	0.8289473684210527	0.75	0.868421052631579	0.8881578947368421	0.9013157894736842	0.7960526315789473	0.9013157894736842	0.881578947368421	0.9013157894736842	0.8376623376623377	0.9144736842105263	0.8881578947368421	0.8486842105263158	0.8486842105263158	0.8486842105263158	0.8552631578947368	0.881578947368421	0.8289473684210527	0.7697368421052632	0.756578947368421	0.8092105263157895	0.7828947368421053	0.8223684210526315	0.743421052631579	0.7733333333333333	0.8026315789473685	0.7894736842105263	0.8451612903225807
Technical Support Document: Social Cost of Carbon for Regulatory Impact Analysis Under Executive Order 12866	0.925561797752809	0.8888888888888888	0.7962962962962963	0.8703703703703703	0.8611111111111112	0.8333333333333334	0.8518518518518519	0.8425925925925926	0.8425925925925926	0.7962962962962963	0.7870370370370371	0.869281045751634	0.7885714285714286	0.7763157894736842	0.9259259259259259	0.9259259259259259	0.8703703703703703	0.864406779661017	0.9259259259259259	0.9351851851851852	0.9259259259259259	0.859504132231405	0.8267716535433071	0.7407407407407407	0.8240740740740741	0.8703703703703703	0.8611111111111112	0.7777777777777778	0.8611111111111112	0.8055555555555556	0.8611111111111112	0.7727272727272727	0.8981481481481481	0.8661971830985915	0.7733333333333333	0.8055555555555556	0.8055555555555556	0.8148148148148148	0.8703703703703703	0.9074074074074074	0.8148148148148148	0.7878787878787878	0.7777777777777778	0.7407407407407407	0.8095238095238095	0.7948717948717948	0.8166666666666667	0.7870370370370371	0.8909090909090909	0.8193548387096774
"""Part 172-Hazardous Materials Table, special Provisions, Hazardous Materials Communications, Emergency Response Information, Training Requirements, and Security Plans"""	0.901685393258427	0.9161676646706587	0.8203592814371258	0.8203592814371258	0.8502994011976048	0.8982035928143712	0.8802395209580839	0.8502994011976048	0.8383233532934131	0.7724550898203593	0.7664670658682635	0.9041916167664671	0.8742857142857143	0.8622754491017964	0.9461077844311377	0.9461077844311377	0.7544910179640718	0.8143712574850299	0.9461077844311377	0.9580838323353293	0.9461077844311377	0.8023952095808383	0.8383233532934131	0.7964071856287425	0.8862275449101796	0.9101796407185628	0.9041916167664671	0.7904191616766467	0.9041916167664671	0.8802395209580839	0.9041916167664671	0.8023952095808383	0.9221556886227545	0.8682634730538922	0.8023952095808383	0.874251497005988	0.874251497005988	0.8562874251497006	0.8622754491017964	0.8023952095808383	0.7664670658682635	0.7964071856287425	0.8143712574850299	0.7844311377245509	0.8083832335329342	0.7724550898203593	0.7766666666666666	0.7844311377245509	0.8023952095808383	0.8323353293413174
Economic Impact Analysis of Final Iron and Steel Foundries NESHAP	0.9396067415730337	0.8615384615384616	0.8	0.8555555555555555	0.8554216867469879	0.8307692307692308	0.8307692307692308	0.8	0.8387096774193549	0.8	0.8095238095238095	0.8823529411764706	0.8342857142857143	0.8289473684210527	0.8615384615384616	0.8615384615384616	0.7714285714285715	0.8389830508474576	0.8615384615384616	0.9076923076923077	0.8615384615384616	0.8099173553719008	0.84251968503937	0.8421052631578947	0.7846153846153846	0.8307692307692308	0.8461538461538461	0.8051948051948052	0.8461538461538461	0.8	0.8461538461538461	0.8311688311688312	0.8	0.8661971830985915	0.7933333333333333	0.7846153846153846	0.7846153846153846	0.7692307692307693	0.8461538461538461	0.8130841121495327	0.8061224489795918	0.7727272727272727	0.8461538461538461	0.7741935483870968	0.7857142857142857	0.7863247863247863	0.87	0.8051948051948052	0.8181818181818182	0.8193548387096774
Integrated Science Assessment for Oxides of Nitrogen and Sulfur-Ecological Criteria National	0.9241573033707865	0.8804347826086957	0.8152173913043478	0.9239130434782609	0.8804347826086957	0.8478260869565217	0.7934782608695652	0.7717391304347826	0.8924731182795699	0.7391304347826086	0.782608695652174	0.8431372549019608	0.8171428571428572	0.8092105263157895	0.9239130434782609	0.9239130434782609	0.8380952380952381	0.847457627118644	0.9239130434782609	0.9239130434782609	0.9239130434782609	0.8347107438016529	0.8110236220472441	0.7934782608695652	0.8369565217391305	0.8695652173913043	0.8804347826086957	0.8260869565217391	0.8804347826086957	0.8369565217391305	0.8804347826086957	0.8311688311688312	0.9021739130434783	0.8450704225352113	0.7866666666666666	0.7717391304347826	0.7717391304347826	0.8260869565217391	0.8478260869565217	0.8598130841121495	0.8163265306122449	0.696969696969697	0.8043478260869565	0.8494623655913979	0.8015873015873016	0.7521367521367521	0.8366666666666667	0.8260869565217391	0.8181818181818182	0.7870967741935484
Form 10-K	0.9901685393258427	0.9130434782608695	0.9361702127659575	0.9555555555555556	0.963855421686747	0.90625	0.9310344827586207	0.8823529411764706	0.956989247311828	0.9466666666666667	0.9523809523809523	0.9673202614379085	0.9771428571428571	0.9736842105263158	0.5263157894736842	0.4375	0.9619047619047619	0.9576271186440678	0.4375	1.0	0.4375	0.9669421487603306	0.968503937007874	0.9473684210526315	0.8888888888888888	0.8888888888888888	0.9	0.948051948051948	0.9	0.9459459459459459	0.9	0.9675324675324676	0.8125	0.9647887323943662	0.9666666666666667	0.896551724137931	0.896551724137931	0.9210526315789473	0.8709677419354839	0.9439252336448598	0.9591836734693877	0.9696969696969697	0.95	0.956989247311828	0.9603174603174603	0.9658119658119658	0.9833333333333333	0.948051948051948	0.9636363636363636	0.9741935483870968
Review of EPA's Integrated Science Assessment for Particulate Matter	0.9353932584269663	0.8529411764705882	0.7794117647058824	0.8777777777777778	0.8313253012048193	0.8529411764705882	0.7941176470588235	0.7647058823529411	0.8279569892473119	0.8533333333333334	0.7619047619047619	0.8627450980392157	0.84	0.8355263157894737	0.8970588235294118	0.8970588235294118	0.8285714285714286	0.8220338983050848	0.8970588235294118	0.8970588235294118	0.8970588235294118	0.8099173553719008	0.8110236220472441	0.7894736842105263	0.8529411764705882	0.8235294117647058	0.8235294117647058	0.8181818181818182	0.8235294117647058	0.8235294117647058	0.8235294117647058	0.8311688311688312	0.8823529411764706	0.852112676056338	0.7866666666666666	0.8088235294117647	0.8088235294117647	0.7794117647058824	0.8382352941176471	0.8598130841121495	0.7142857142857143	0.7272727272727273	0.7794117647058824	0.7634408602150538	0.8015873015873016	0.7777777777777778	0.8566666666666667	0.8701298701298701	0.8181818181818182	0.8129032258064516
SAB Advisory on EPA's Issues in Valuing Mortality Risk Reduction	0.9410112359550562	0.859375	0.75	0.8666666666666667	0.8433734939759037	0.859375	0.8125	0.8125	0.8602150537634409	0.72	0.75	0.8954248366013072	0.8457142857142858	0.8355263157894737	0.875	0.875	0.8	0.8389830508474576	0.875	0.90625	0.875	0.859504132231405	0.84251968503937	0.7894736842105263	0.796875	0.875	0.84375	0.8311688311688312	0.84375	0.8125	0.84375	0.8506493506493507	0.890625	0.8661971830985915	0.8066666666666666	0.796875	0.796875	0.8125	0.859375	0.794392523364486	0.7551020408163265	0.7878787878787878	0.859375	0.7956989247311828	0.8333333333333334	0.7521367521367521	0.8666666666666667	0.8181818181818182	0.8454545454545455	0.8451612903225807
Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Qyarter Reports	0.922752808988764	0.8762886597938144	0.7216494845360825	0.8969072164948454	0.8865979381443299	0.865979381443299	0.8350515463917526	0.7835051546391752	0.8762886597938144	0.7319587628865979	0.7938144329896907	0.8758169934640523	0.8342857142857143	0.8223684210526315	0.9278350515463918	0.9278350515463918	0.7619047619047619	0.8220338983050848	0.9278350515463918	0.9381443298969072	0.9278350515463918	0.8016528925619835	0.8110236220472441	0.7731958762886598	0.8144329896907216	0.8556701030927835	0.8865979381443299	0.8144329896907216	0.8865979381443299	0.845360824742268	0.8865979381443299	0.38311688311688313	0.9072164948453608	0.8450704225352113	0.7333333333333333	0.8144329896907216	0.8144329896907216	0.8247422680412371	0.8247422680412371	0.8785046728971962	0.8367346938775511	0.7727272727272727	0.7938144329896907	0.845360824742268	0.7936507936507936	0.7692307692307693	0.83	0.7938144329896907	0.8272727272727273	0.8129032258064516
"""PPG Reaches Agreement with State of Maryland"""	0.9564606741573034	0.8043478260869565	0.851063829787234	0.8888888888888888	0.8433734939759037	0.8695652173913043	0.8043478260869565	0.8260869565217391	0.8709677419354839	0.8133333333333334	0.7857142857142857	0.8627450980392157	0.8914285714285715	0.881578947368421	0.8695652173913043	0.8695652173913043	0.8095238095238095	0.8559322033898306	0.8695652173913043	0.8913043478260869	0.8695652173913043	0.8842975206611571	0.6614173228346457	0.8026315789473685	0.8260869565217391	0.8478260869565217	0.8260869565217391	0.7792207792207793	0.8260869565217391	0.8043478260869565	0.8260869565217391	0.8636363636363636	0.8913043478260869	0.8732394366197183	0.84	0.7391304347826086	0.7391304347826086	0.8478260869565217	0.8478260869565217	0.8598130841121495	0.7959183673469388	0.8106060606060606	0.8333333333333334	0.7956989247311828	0.8253968253968254	0.7863247863247863	0.9	0.8181818181818182	0.8454545454545455	0.8580645161290322
2009a About ASHTA	0.9831460674157303	0.8695652173913043	0.8936170212765957	0.9111111111111111	0.7951807228915663	0.78125	0.9310344827586207	0.8529411764705882	0.9354838709677419	0.92	0.9285714285714286	0.9411764705882353	0.9371428571428572	0.9407894736842105	0.9473684210526315	0.8823529411764706	0.9333333333333333	0.940677966101695	0.8823529411764706	0.9411764705882353	0.8823529411764706	0.9421487603305785	0.952755905511811	0.9210526315789473	0.8518518518518519	0.8148148148148148	0.9	0.8571428571428571	0.9	0.8648648648648649	0.9	0.948051948051948	1.0	0.9507042253521126	0.9466666666666667	0.896551724137931	0.896551724137931	0.8157894736842105	0.8709677419354839	0.9158878504672897	0.9285714285714286	0.9318181818181818	0.8666666666666667	0.9247311827956989	0.9206349206349206	0.9316239316239316	0.96	0.922077922077922	0.9363636363636364	0.9354838709677419
"""BB&T Capital Markets Presentation Manufacturing Materials Conference"""	0.9396067415730337	0.8714285714285714	0.7857142857142857	0.8333333333333334	0.8192771084337349	0.8571428571428571	0.8142857142857143	0.7857142857142857	0.8602150537634409	0.8266666666666667	0.7619047619047619	0.8758169934640523	0.8114285714285714	0.8026315789473685	0.9142857142857143	0.9142857142857143	0.3619047619047619	0.7966101694915254	0.9142857142857143	0.9428571428571428	0.9142857142857143	0.8264462809917356	0.8188976377952756	0.8026315789473685	0.8142857142857143	0.8428571428571429	0.8428571428571429	0.8311688311688312	0.8428571428571429	0.8	0.8428571428571429	0.8051948051948052	0.9142857142857143	0.8380281690140845	0.7466666666666667	0.7714285714285715	0.7714285714285715	0.7857142857142857	0.8571428571428571	0.8598130841121495	0.7653061224489796	0.7727272727272727	0.7857142857142857	0.8064516129032258	0.8015873015873016	0.7435897435897436	0.87	0.8051948051948052	0.8272727272727273	0.8193548387096774
