	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Form 10-K. Filed	Accessed	Form 10-K. Filed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	of Labor Statistics.	4-13 U.S. Bureau of Labor Statistics.	of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
Mercury from the HoltraChem Manufacturing Co.	0.4794520547945206	0.368421052631579	0.2727272727272727	0.37254901960784315	0.34693877551020413	0.36363636363636365	0.3513513513513513	0.3157894736842105	0.34782608695652173	0.30434782608695654	0.30612244897959184	0.4769230769230769	0.3793103448275862	0.368421052631579	0.5555555555555556	0.5294117647058824	0.2941176470588235	0.3793103448275862	0.5294117647058824	0.84	0.5294117647058824	0.31999999999999995	0.38181818181818183	0.2272727272727273	0.3157894736842105	0.42105263157894735	0.4545454545454546	0.4042553191489362	0.4545454545454546	0.46341463414634143	0.4545454545454546	0.3090909090909091	0.375	0.4285714285714286	0.40740740740740744	0.37142857142857144	0.37142857142857144	0.30000000000000004	0.4054054054054054	0.3584905660377359	0.30612244897959184	0.3090909090909091	0.37777777777777777	0.34615384615384615	0.4137931034482759	0.21739130434782605	0.4411764705882353	0.4181818181818182	0.37037037037037035	0.423728813559322
Mercury in fish, bed sediment, and water from streams across the United States, 1998-2005	0.31707317073170727	0.4893617021276596	0.4716981132075472	0.3666666666666667	0.3448275862068966	0.28301886792452835	0.3913043478260869	0.44680851063829785	0.4545454545454546	0.4181818181818182	0.3793103448275862	0.29729729729729726	0.4029850746268657	0.33333333333333337	0.5111111111111111	0.5348837209302326	0.43333333333333335	0.34328358208955223	0.5348837209302326	0.7647058823529411	0.5348837209302326	0.4915254237288136	0.28125	0.4339622641509434	0.4893617021276596	0.574468085106383	0.47619047619047616	0.2857142857142857	0.47619047619047616	0.36	0.47619047619047616	0.34375	0.5609756097560976	0.38888888888888884	0.39682539682539686	0.5	0.5	0.5510204081632653	0.5652173913043479	0.25806451612903225	0.4137931034482759	0.375	0.4444444444444444	0.4426229508196722	0.4029850746268657	0.38181818181818183	0.3246753246753247	0.4375	0.33333333333333337	0.3529411764705882
Mercury Storage Cost Estimates-Final Report 	0.42105263157894735	0.41463414634146345	0.23404255319148937	0.4814814814814815	0.42307692307692313	0.44680851063829785	0.4	0.36585365853658536	0.4285714285714286	0.34693877551020413	0.3076923076923077	0.38235294117647056	0.4426229508196722	0.43333333333333335	0.5384615384615384	0.5135135135135135	0.37037037037037035	0.3770491803278688	0.5135135135135135	0.7857142857142857	0.5135135135135135	0.3584905660377359	0.3793103448275862	0.23404255319148937	0.2682926829268293	0.5121951219512195	0.5	0.4	0.5	0.4545454545454546	0.5	0.31034482758620685	0.37142857142857144	0.4242424242424242	0.26315789473684215	0.42105263157894735	0.42105263157894735	0.34883720930232553	0.4	0.3571428571428571	0.1923076923076923	0.27586206896551724	0.33333333333333337	0.34545454545454546	0.3770491803278688	0.30612244897959184	0.3802816901408451	0.31034482758620685	0.33333333333333337	0.3870967741935484
Mercury Study Report to Congress Volume VIII: An Evaluation of Mercury Control Technologies and Costs 	0.32530120481927716	0.375	0.18518518518518523	0.3770491803278688	0.288135593220339	0.4444444444444444	0.36170212765957444	0.29166666666666663	0.3571428571428571	0.2142857142857143	0.288135593220339	0.36	0.38235294117647056	0.3731343283582089	0.6521739130434783	0.6363636363636364	0.24590163934426235	0.32352941176470584	0.6363636363636364	0.7142857142857143	0.6363636363636364	0.23333333333333328	0.29230769230769227	0.14814814814814814	0.375	0.41666666666666663	0.5348837209302326	0.29824561403508776	0.5348837209302326	0.5294117647058824	0.5348837209302326	0.19999999999999996	0.47619047619047616	0.28767123287671237	0.1875	0.4222222222222223	0.4222222222222223	0.36	0.44680851063829785	0.2698412698412699	0.288135593220339	0.16923076923076918	0.3090909090909091	0.16129032258064513	0.32352941176470584	0.25	0.2564102564102564	0.3538461538461538	0.1875	0.21739130434782605
Notice of Availability	0.582089552238806	0.4375	0.5263157894736843	0.5555555555555556	0.4883720930232558	0.5263157894736843	0.4838709677419355	0.4375	0.5	0.35	0.5348837209302326	0.5593220338983051	0.5769230769230769	0.5686274509803921	0.6666666666666667	0.6428571428571428	0.5555555555555556	0.6153846153846154	0.6428571428571428	0.6842105263157895	0.6428571428571428	0.5	0.5102040816326531	0.42105263157894735	0.5625	0.5625	0.40740740740740744	0.41463414634146345	0.40740740740740744	0.48571428571428577	0.40740740740740744	0.4693877551020408	0.6153846153846154	0.543859649122807	0.5	0.5172413793103448	0.5172413793103448	0.3529411764705882	0.6129032258064516	0.44680851063829785	0.5348837209302326	0.4693877551020408	0.4358974358974359	0.5217391304347826	0.5	0.44999999999999996	0.5483870967741935	0.5918367346938775	0.45833333333333337	0.5094339622641509
Notice of Availability	0.582089552238806	0.4375	0.5263157894736843	0.5555555555555556	0.4883720930232558	0.5263157894736843	0.4838709677419355	0.4375	0.5	0.35	0.5348837209302326	0.5593220338983051	0.5769230769230769	0.5686274509803921	0.6666666666666667	0.6428571428571428	0.5555555555555556	0.6153846153846154	0.6428571428571428	0.6842105263157895	0.6428571428571428	0.5	0.5102040816326531	0.42105263157894735	0.5625	0.5625	0.40740740740740744	0.41463414634146345	0.40740740740740744	0.48571428571428577	0.40740740740740744	0.4693877551020408	0.6153846153846154	0.543859649122807	0.5	0.5172413793103448	0.5172413793103448	0.3529411764705882	0.6129032258064516	0.44680851063829785	0.5348837209302326	0.4693877551020408	0.4358974358974359	0.5217391304347826	0.5	0.44999999999999996	0.5483870967741935	0.5918367346938775	0.45833333333333337	0.5094339622641509
Pipeline and Hazardous Materials Safety Administration	0.4666666666666667	0.44999999999999996	0.34782608695652173	0.3584905660377359	0.37254901960784315	0.34782608695652173	0.3846153846153846	0.30000000000000004	0.29166666666666663	0.29166666666666663	0.33333333333333337	0.4626865671641791	0.4	0.38983050847457623	0.5789473684210527	0.5555555555555556	0.3207547169811321	0.4	0.5555555555555556	0.7037037037037037	0.5555555555555556	0.34615384615384615	0.33333333333333337	0.3913043478260869	0.4	0.5	0.48571428571428577	0.30612244897959184	0.48571428571428577	0.4883720930232558	0.48571428571428577	0.368421052631579	0.5294117647058824	0.41538461538461535	0.2857142857142857	0.3513513513513513	0.3513513513513513	0.38095238095238093	0.4358974358974359	0.34545454545454546	0.2941176470588235	0.29824561403508776	0.3191489361702128	0.40740740740740744	0.33333333333333337	0.29166666666666663	0.37142857142857144	0.4385964912280702	0.3571428571428571	0.34426229508196726
Quarterly Census of Employment and Wages	0.5342465753424658	0.368421052631579	0.2727272727272727	0.4509803921568627	0.4693877551020408	0.4545454545454546	0.4054054054054054	0.26315789473684215	0.4347826086956522	0.30434782608695654	0.3877551020408163	0.4769230769230769	0.4482758620689655	0.4385964912280702	0.6111111111111112	0.5882352941176471	0.37254901960784315	0.3793103448275862	0.5882352941176471	0.76	0.5882352941176471	0.31999999999999995	0.4545454545454546	0.2727272727272727	0.42105263157894735	0.5263157894736843	0.5757575757575757	0.4042553191489362	0.5757575757575757	0.5609756097560976	0.5757575757575757	0.34545454545454546	0.4375	0.46031746031746035	0.37037037037037035	0.37142857142857144	0.37142857142857144	0.4	0.4054054054054054	0.39622641509433965	0.30612244897959184	0.34545454545454546	0.37777777777777777	0.3846153846153846	0.4137931034482759	0.26086956521739135	0.4411764705882353	0.4181818181818182	0.37037037037037035	0.423728813559322
Reference Document on Best Available Techniques in the Chlor-Alkali Manufacturing Industry	0.30952380952380953	0.4285714285714286	0.34545454545454546	0.3870967741935484	0.3666666666666667	0.4181818181818182	0.375	0.34693877551020413	0.4385964912280702	0.22807017543859653	0.30000000000000004	0.368421052631579	0.3623188405797102	0.3529411764705882	0.6170212765957447	0.6	0.25806451612903225	0.3913043478260869	0.6	0.7222222222222222	0.6	0.2786885245901639	0.3939393939393939	0.19999999999999996	0.4693877551020408	0.4693877551020408	0.5454545454545454	0.3793103448275862	0.5454545454545454	0.46153846153846156	0.5454545454545454	0.21212121212121215	0.5348837209302326	0.3513513513513513	0.2615384615384615	0.4347826086956522	0.4347826086956522	0.4117647058823529	0.45833333333333337	0.3125	0.33333333333333337	0.24242424242424243	0.3571428571428571	0.2698412698412699	0.33333333333333337	0.26315789473684215	0.2911392405063291	0.36363636363636365	0.29230769230769227	0.2857142857142857
Soda Ash	0.7377049180327868	0.6153846153846154	0.625	0.641025641025641	0.6216216216216216	0.6875	0.6799999999999999	0.5384615384615384	0.5882352941176471	0.6470588235294117	0.6756756756756757	0.6981132075471699	0.6956521739130435	0.6888888888888889	0.75	0.7272727272727273	0.641025641025641	0.6956521739130435	0.7272727272727273	0.5384615384615384	0.7272727272727273	0.631578947368421	0.627906976744186	0.6875	0.5384615384615384	0.6923076923076923	0.5238095238095238	0.6	0.5238095238095238	0.6551724137931034	0.5238095238095238	0.6744186046511628	0.7	0.6862745098039216	0.6666666666666667	0.6521739130434783	0.6521739130434783	0.7142857142857143	0.6	0.6097560975609756	0.6756756756756757	0.627906976744186	0.5757575757575757	0.6	0.6956521739130435	0.5882352941176471	0.7142857142857143	0.7209302325581395	0.6190476190476191	0.6595744680851063
Status Report: Mercury Cell Chlor-Alkali Plants in Europe	0.3846153846153846	0.4418604651162791	0.22448979591836737	0.3571428571428571	0.37037037037037035	0.4693877551020408	0.47619047619047616	0.4418604651162791	0.33333333333333337	0.33333333333333337	0.2962962962962963	0.37142857142857144	0.3650793650793651	0.3870967741935484	0.6585365853658536	0.641025641025641	0.2857142857142857	0.33333333333333337	0.641025641025641	0.7333333333333334	0.641025641025641	0.3090909090909091	0.33333333333333337	0.26530612244897955	0.3023255813953488	0.4883720930232558	0.5263157894736843	0.3846153846153846	0.5263157894736843	0.4782608695652174	0.5263157894736843	0.33333333333333337	0.45945945945945943	0.38235294117647056	0.3220338983050848	0.5	0.5	0.37777777777777777	0.5238095238095238	0.3448275862068966	0.2592592592592593	0.30000000000000004	0.36	0.29824561403508776	0.33333333333333337	0.2941176470588235	0.31506849315068497	0.2666666666666667	0.288135593220339	0.34375
Summary of Expert Opinions on the Existence of a Threshold in the Concentration-Response Function for PM2.5-Related Mortality: Technical suport Document	0.31034482758620685	0.34615384615384615	0.24137931034482762	0.3538461538461538	0.33333333333333337	0.3793103448275862	0.4509803921568627	0.42307692307692313	0.33333333333333337	0.30000000000000004	0.2698412698412699	0.240506329113924	0.33333333333333337	0.2676056338028169	0.52	0.5416666666666667	0.29230769230769227	0.33333333333333337	0.5416666666666667	0.7948717948717949	0.5416666666666667	0.28125	0.30434782608695654	0.24137931034482762	0.34615384615384615	0.5	0.5319148936170213	0.34426229508196726	0.5319148936170213	0.49090909090909096	0.5319148936170213	0.2753623188405797	0.4782608695652174	0.3246753246753247	0.2941176470588235	0.3877551020408163	0.3877551020408163	0.4444444444444444	0.4117647058823529	0.31343283582089554	0.23809523809523814	0.21739130434782605	0.38983050847457623	0.303030303030303	0.2777777777777778	0.30000000000000004	0.29268292682926833	0.2753623188405797	0.2941176470588235	0.26027397260273977
Technical Support Document: Social Cost of Carbon for Regulatory Impact Analysis Under Executive Order 12866	0.28888888888888886	0.38181818181818183	0.2786885245901639	0.3529411764705882	0.303030303030303	0.4098360655737705	0.40740740740740744	0.38181818181818183	0.39682539682539686	0.23809523809523814	0.3939393939393939	0.24390243902439024	0.30666666666666664	0.2702702702702703	0.6603773584905661	0.6470588235294117	0.3529411764705882	0.30666666666666664	0.6470588235294117	0.7619047619047619	0.6470588235294117	0.28358208955223885	0.3055555555555556	0.21311475409836067	0.4545454545454546	0.49090909090909096	0.56	0.28125	0.56	0.48275862068965514	0.56	0.25	0.5510204081632653	0.22499999999999998	0.23943661971830987	0.46153846153846156	0.46153846153846156	0.4385964912280702	0.5185185185185186	0.2857142857142857	0.36363636363636365	0.19444444444444442	0.3548387096774194	0.30434782608695654	0.28	0.3015873015873016	0.22352941176470587	0.38888888888888884	0.18309859154929575	0.1842105263157895
"""Part 172-Hazardous Materials Table, special Provisions, Hazardous Materials Communications, Emergency Response Information, Training Requirements, and Security Plans"""	0.28888888888888886	0.4545454545454546	0.34426229508196726	0.38235294117647056	0.36363636363636365	0.34426229508196726	0.4444444444444444	0.4181818181818182	0.46031746031746035	0.3015873015873016	0.33333333333333337	0.36585365853658536	0.41333333333333333	0.4054054054054054	0.6226415094339622	0.607843137254902	0.38235294117647056	0.36	0.607843137254902	0.8095238095238095	0.607843137254902	0.3731343283582089	0.36111111111111116	0.3114754098360656	0.49090909090909096	0.5272727272727273	0.56	0.375	0.56	0.48275862068965514	0.56	0.25	0.5510204081632653	0.32499999999999996	0.23943661971830987	0.5	0.5	0.4385964912280702	0.5185185185185186	0.3142857142857143	0.303030303030303	0.25	0.3870967741935484	0.3623188405797102	0.2533333333333333	0.3015873015873016	0.17647058823529416	0.38888888888888884	0.2676056338028169	0.23684210526315785
Economic Impact Analysis of Final Iron and Steel Foundries NESHAP	0.41025641025641024	0.4418604651162791	0.34693877551020413	0.3571428571428571	0.33333333333333337	0.30612244897959184	0.33333333333333337	0.2558139534883721	0.2941176470588235	0.21568627450980393	0.33333333333333337	0.37142857142857144	0.39682539682539686	0.3870967741935484	0.5609756097560976	0.5384615384615384	0.3571428571428571	0.39682539682539686	0.5384615384615384	0.6666666666666667	0.5384615384615384	0.23636363636363633	0.33333333333333337	0.34693877551020413	0.34883720930232553	0.4883720930232558	0.4736842105263158	0.2692307692307693	0.4736842105263158	0.4782608695652174	0.4736842105263158	0.3666666666666667	0.45945945945945943	0.3529411764705882	0.2542372881355932	0.4	0.4	0.33333333333333337	0.4285714285714286	0.3448275862068966	0.2592592592592593	0.23333333333333328	0.28	0.4035087719298246	0.3015873015873016	0.2549019607843137	0.34246575342465757	0.3666666666666667	0.288135593220339	0.3125
Integrated Science Assessment for Oxides of Nitrogen and Sulfur-Ecological Criteria National	0.4358974358974359	0.39534883720930236	0.34693877551020413	0.4285714285714286	0.37037037037037035	0.3877551020408163	0.38095238095238093	0.2558139534883721	0.4117647058823529	0.2549019607843137	0.40740740740740744	0.37142857142857144	0.39682539682539686	0.3870967741935484	0.5609756097560976	0.5384615384615384	0.3571428571428571	0.4285714285714286	0.5384615384615384	0.6666666666666667	0.5384615384615384	0.23636363636363633	0.4	0.30612244897959184	0.39534883720930236	0.5348837209302326	0.4736842105263158	0.34615384615384615	0.4736842105263158	0.4347826086956522	0.4736842105263158	0.4	0.4054054054054054	0.3529411764705882	0.3220338983050848	0.44999999999999996	0.44999999999999996	0.37777777777777777	0.4285714285714286	0.3448275862068966	0.2592592592592593	0.2666666666666667	0.31999999999999995	0.33333333333333337	0.3015873015873016	0.2549019607843137	0.34246575342465757	0.43333333333333335	0.3220338983050848	0.375
Form 10-K	0.7419354838709677	0.7777777777777778	0.8181818181818181	0.75	0.7894736842105263	0.696969696969697	0.7692307692307692	0.7037037037037037	0.7714285714285715	0.7714285714285715	0.736842105263158	0.7037037037037037	0.7872340425531915	0.782608695652174	0.28	0.21739130434782605	0.8	0.7446808510638299	0.21739130434782605	1.0	0.21739130434782605	0.7948717948717949	0.7272727272727273	0.7575757575757576	0.7037037037037037	0.7777777777777778	0.7272727272727273	0.7222222222222222	0.7272727272727273	0.6666666666666667	0.7272727272727273	0.7272727272727273	0.7142857142857143	0.8076923076923077	0.7209302325581395	0.6666666666666667	0.6666666666666667	0.7241379310344828	0.6153846153846154	0.7142857142857143	0.6842105263157895	0.7727272727272727	0.7647058823529411	0.8048780487804879	0.7021276595744681	0.7142857142857143	0.7543859649122807	0.7272727272727273	0.7209302325581395	0.7916666666666666
Review of EPA's Integrated Science Assessment for Particulate Matter	0.3924050632911392	0.5454545454545454	0.36	0.4035087719298246	0.38181818181818183	0.4	0.34883720930232553	0.2727272727272727	0.3846153846153846	0.1923076923076923	0.34545454545454546	0.43661971830985913	0.4375	0.46031746031746035	0.6190476190476191	0.6	0.29824561403508776	0.40625	0.6	0.6774193548387097	0.6	0.2857142857142857	0.3114754098360656	0.28	0.4545454545454546	0.5	0.4871794871794872	0.3584905660377359	0.4871794871794872	0.4893617021276596	0.4871794871794872	0.3114754098360656	0.4736842105263158	0.33333333333333337	0.2666666666666667	0.46341463414634143	0.46341463414634143	0.30434782608695654	0.4883720930232558	0.35593220338983056	0.3090909090909091	0.24590163934426235	0.2549019607843137	0.24137931034482762	0.3125	0.2692307692307693	0.32432432432432434	0.4426229508196722	0.23333333333333328	0.2615384615384615
SAB Advisory on EPA's Issues in Valuing Mortality Risk Reduction	0.4	0.6	0.37254901960784315	0.48275862068965514	0.5	0.4117647058823529	0.36363636363636365	0.33333333333333337	0.4339622641509434	0.24528301886792447	0.3571428571428571	0.4722222222222222	0.41538461538461535	0.46875	0.6744186046511628	0.6585365853658536	0.3448275862068966	0.3846153846153846	0.6585365853658536	0.6875	0.6585365853658536	0.33333333333333337	0.3870967741935484	0.33333333333333337	0.4666666666666667	0.5111111111111111	0.55	0.40740740740740744	0.55	0.5	0.55	0.3870967741935484	0.5384615384615384	0.4	0.2786885245901639	0.5714285714285714	0.5714285714285714	0.3191489361702128	0.5454545454545454	0.4	0.3214285714285714	0.29032258064516125	0.23076923076923073	0.288135593220339	0.32307692307692304	0.3207547169811321	0.36	0.4193548387096774	0.3114754098360656	0.33333333333333337
Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Qyarter Reports	0.3846153846153846	0.34883720930232553	0.26530612244897955	0.4285714285714286	0.4444444444444444	0.4285714285714286	0.4285714285714286	0.39534883720930236	0.4509803921568627	0.37254901960784315	0.2592592592592593	0.4285714285714286	0.46031746031746035	0.4516129032258065	0.5609756097560976	0.5384615384615384	0.3214285714285714	0.39682539682539686	0.5384615384615384	0.7333333333333334	0.5384615384615384	0.38181818181818183	0.3666666666666667	0.26530612244897955	0.34883720930232553	0.4883720930232558	0.5263157894736843	0.42307692307692313	0.5263157894736843	0.4782608695652174	0.5263157894736843	0.16666666666666663	0.5135135135135135	0.4411764705882353	0.2542372881355932	0.4	0.4	0.4666666666666667	0.38095238095238093	0.3793103448275862	0.2592592592592593	0.30000000000000004	0.43999999999999995	0.368421052631579	0.39682539682539686	0.2941176470588235	0.34246575342465757	0.43333333333333335	0.35593220338983056	0.40625
"""PPG Reaches Agreement with State of Maryland"""	0.41025641025641024	0.4418604651162791	0.34693877551020413	0.3928571428571429	0.40740740740740744	0.4285714285714286	0.4285714285714286	0.3023255813953488	0.33333333333333337	0.2941176470588235	0.2962962962962963	0.4285714285714286	0.39682539682539686	0.4193548387096774	0.6097560975609756	0.5897435897435898	0.2857142857142857	0.39682539682539686	0.5897435897435898	0.6666666666666667	0.5897435897435898	0.34545454545454546	0.19999999999999996	0.30612244897959184	0.4418604651162791	0.5348837209302326	0.4736842105263158	0.34615384615384615	0.4736842105263158	0.5217391304347826	0.4736842105263158	0.30000000000000004	0.5675675675675675	0.4117647058823529	0.3220338983050848	0.44999999999999996	0.44999999999999996	0.33333333333333337	0.47619047619047616	0.3448275862068966	0.33333333333333337	0.30000000000000004	0.28	0.29824561403508776	0.3650793650793651	0.2549019607843137	0.36986301369863017	0.43333333333333335	0.2542372881355932	0.28125
2009a About ASHTA	0.6666666666666667	0.6774193548387097	0.6216216216216216	0.5909090909090908	0.38095238095238093	0.45945945945945943	0.7333333333333334	0.6774193548387097	0.641025641025641	0.641025641025641	0.7142857142857143	0.6206896551724138	0.607843137254902	0.6	0.7931034482758621	0.7777777777777778	0.6818181818181819	0.6470588235294117	0.7777777777777778	0.8888888888888888	0.7777777777777778	0.7209302325581395	0.625	0.6756756756756757	0.6774193548387097	0.6129032258064516	0.5384615384615384	0.5	0.5384615384615384	0.5882352941176471	0.5384615384615384	0.6666666666666667	0.76	0.6428571428571428	0.6170212765957447	0.6428571428571428	0.6428571428571428	0.696969696969697	0.7333333333333334	0.5217391304347826	0.7142857142857143	0.625	0.6842105263157895	0.6444444444444444	0.607843137254902	0.6923076923076923	0.6065573770491803	0.6666666666666667	0.6595744680851063	0.5769230769230769
"""BB&T Capital Markets Presentation Manufacturing Materials Conference"""	0.4473684210526315	0.41463414634146345	0.3191489361702128	0.40740740740740744	0.42307692307692313	0.4893617021276596	0.5	0.46341463414634143	0.4693877551020408	0.3877551020408163	0.3076923076923077	0.5294117647058824	0.4098360655737705	0.43333333333333335	0.6923076923076923	0.6756756756756757	0.18518518518518523	0.4098360655737705	0.6756756756756757	0.7857142857142857	0.6756756756756757	0.3207547169811321	0.4482758620689655	0.3191489361702128	0.36585365853658536	0.46341463414634143	0.5	0.48	0.5	0.4545454545454546	0.5	0.3793103448275862	0.48571428571428577	0.4242424242424242	0.368421052631579	0.368421052631579	0.368421052631579	0.4418604651162791	0.44999999999999996	0.4642857142857143	0.34615384615384615	0.3448275862068966	0.41666666666666663	0.38181818181818183	0.47540983606557374	0.34693877551020413	0.43661971830985913	0.3793103448275862	0.4385964912280702	0.4516129032258065
"""Chlor-Alkali Industry 2008. Mercury Use and Emissions in the United States (Twelfth Annual Report)"""	0.2222222222222222	0.4545454545454546	0.3114754098360656	0.3529411764705882	0.2727272727272727	0.4098360655737705	0.40740740740740744	0.38181818181818183	0.39682539682539686	0.3650793650793651	0.33333333333333337	0.29268292682926833	0.33333333333333337	0.29729729729729726	0.5849056603773585	0.5686274509803921	0.2941176470588235	0.30666666666666664	0.5686274509803921	0.7619047619047619	0.5686274509803921	0.34328358208955223	0.2777777777777778	0.34426229508196726	0.4181818181818182	0.4181818181818182	0.56	0.28125	0.56	0.48275862068965514	0.56	0.3055555555555556	0.5102040816326531	0.35	0.323943661971831	0.46153846153846156	0.46153846153846156	0.4035087719298246	0.40740740740740744	0.3142857142857143	0.33333333333333337	0.25	0.3548387096774194	0.2753623188405797	0.33333333333333337	0.33333333333333337	0.24705882352941178	0.2777777777777778	0.23943661971830987	0.23684210526315785
"""Chlor-Alkali Manufacturing Processes"""	0.43999999999999995	0.44999999999999996	0.34782608695652173	0.3584905660377359	0.4117647058823529	0.4782608695652174	0.4871794871794872	0.4	0.41666666666666663	0.33333333333333337	0.2941176470588235	0.4925373134328358	0.4	0.4576271186440678	0.631578947368421	0.6111111111111112	0.24528301886792447	0.4	0.6111111111111112	0.7037037037037037	0.6111111111111112	0.3076923076923077	0.4035087719298246	0.30434782608695654	0.35	0.5	0.48571428571428577	0.4693877551020408	0.48571428571428577	0.4418604651162791	0.48571428571428577	0.368421052631579	0.47058823529411764	0.41538461538461535	0.4285714285714286	0.45945945945945943	0.45945945945945943	0.38095238095238093	0.4871794871794872	0.38181818181818183	0.2941176470588235	0.33333333333333337	0.4042553191489362	0.33333333333333337	0.4	0.25	0.4	0.4035087719298246	0.3928571428571429	0.4426229508196722
"""Chlorine Product Bulletin"""	0.5652173913043479	0.5294117647058824	0.44999999999999996	0.44680851063829785	0.5111111111111111	0.44999999999999996	0.4545454545454546	0.5294117647058824	0.4285714285714286	0.4285714285714286	0.37777777777777777	0.540983606557377	0.4444444444444444	0.4716981132075472	0.5625	0.5333333333333333	0.36170212765957444	0.4444444444444444	0.5333333333333333	0.7142857142857143	0.5333333333333333	0.34782608695652173	0.5294117647058824	0.4	0.3529411764705882	0.47058823529411764	0.5862068965517242	0.5348837209302326	0.5862068965517242	0.5135135135135135	0.5862068965517242	0.4901960784313726	0.4285714285714286	0.5254237288135593	0.52	0.5483870967741935	0.5483870967741935	0.4444444444444444	0.4545454545454546	0.5102040816326531	0.4222222222222223	0.4509803921568627	0.41463414634146345	0.5	0.5555555555555556	0.33333333333333337	0.5625	0.4509803921568627	0.48	0.5272727272727273
