	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Accessed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	4-13 U.S. Bureau of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
Historical ECU Cash Margins	0.9403409090909091	0.8888888888888888	0.7872340425531915	0.8888888888888888	0.8333333333333334	0.896551724137931	0.8571428571428571	0.8787878787878788	0.8470588235294118	0.7945205479452054	0.8571428571428571	0.8920863309352518	0.8805031446540881	0.8705035971223022	0.8518518518518519	0.8518518518518519	0.8571428571428571	0.8796296296296297	0.9259259259259259	0.8807339449541285	0.8793103448275862	0.84	0.8571428571428571	0.9629629629629629	0.8148148148148148	0.8108108108108109	0.7878787878787878	0.8848920863309353	0.7407407407407407	0.8559322033898306	0.8896551724137931	0.8571428571428571	0.8285714285714286	0.8928571428571429	0.8666666666666667	0.8645833333333334	0.875968992248062	0.8305084745762712	0.8387096774193549	0.85	0.8879310344827587	0.9264214046822743	0.8285714285714286	0.8686868686868687	0.8951048951048951
Consultation on EPAs Particulate Matter National Ambient Air Quality Standards Scope and Methods Plan for Health Risk and Exposure Assessment	0.7982954545454546	0.9078014184397163	0.8085106382978723	0.7801418439716312	0.8156028368794326	0.8865248226950354	0.8652482269503546	0.8439716312056738	0.7943262411347518	0.75177304964539	0.7659574468085106	0.8794326241134752	0.8364779874213837	0.8865248226950354	0.9432624113475178	0.9361702127659575	0.7375886524822695	0.7588652482269503	0.950354609929078	0.7446808510638298	0.8226950354609929	0.7801418439716312	0.8723404255319149	0.900709219858156	0.900709219858156	0.7872340425531915	0.8652482269503546	0.8368794326241135	0.9078014184397163	0.7943262411347518	0.8	0.851063829787234	0.8368794326241135	0.8865248226950354	0.7943262411347518	0.7588652482269503	0.8085106382978723	0.7872340425531915	0.7730496453900709	0.7943262411347518	0.7730496453900709	0.7859531772575251	0.7943262411347518	0.7801418439716312	0.8531468531468531
Sector 31 ECO731I1 Manufacturing Industry Series Detailed Statistics by Industry for the United States 2007	0.8238636363636364	0.897196261682243	0.7570093457943925	0.8504672897196262	0.8317757009345794	0.8411214953271028	0.8411214953271028	0.8411214953271028	0.8504672897196262	0.7850467289719626	0.794392523364486	0.8705035971223022	0.8490566037735849	0.8633093525179856	0.9158878504672897	0.9158878504672897	0.8130841121495327	0.8888888888888888	0.9345794392523364	0.8440366972477065	0.8793103448275862	0.7757009345794392	0.8598130841121495	0.897196261682243	0.8598130841121495	0.794392523364486	0.8130841121495327	0.7410071942446043	0.9158878504672897	0.8813559322033898	0.7241379310344828	0.8598130841121495	0.8411214953271028	0.8691588785046729	0.8130841121495327	0.8411214953271028	0.7829457364341085	0.8130841121495327	0.8037383177570093	0.8583333333333333	0.8189655172413793	0.8294314381270903	0.794392523364486	0.8598130841121495	0.8321678321678322
State Electricity Profiles Table 10	0.9232954545454546	0.8	0.8085106382978723	0.8641975308641975	0.8611111111111112	0.9142857142857143	0.8285714285714286	0.8571428571428571	0.8117647058823529	0.8082191780821918	0.7976190476190477	0.8561151079136691	0.8805031446540881	0.8920863309352518	0.8571428571428571	0.8571428571428571	0.826530612244898	0.8333333333333334	0.8571428571428571	0.8440366972477065	0.8448275862068966	0.8133333333333334	0.8285714285714286	0.7714285714285715	0.8571428571428571	0.8108108108108109	0.9142857142857143	0.841726618705036	0.8571428571428571	0.8728813559322034	0.8482758620689655	0.8571428571428571	0.8857142857142857	0.8285714285714286	0.8333333333333334	0.8229166666666666	0.8527131782945736	0.7966101694915254	0.8064516129032258	0.8583333333333333	0.8448275862068966	0.9096989966555183	0.8285714285714286	0.8383838383838383	0.8601398601398601
Supplemental Tables to the Annual Energy Outlook 2010 Table 2	0.8920454545454546	0.8360655737704918	0.8524590163934426	0.8395061728395061	0.8472222222222222	0.8360655737704918	0.8032786885245902	0.8688524590163934	0.8588235294117647	0.7397260273972602	0.7976190476190477	0.8489208633093526	0.8616352201257862	0.8561151079136691	0.8852459016393442	0.8852459016393442	0.7653061224489796	0.8148148148148148	0.9508196721311475	0.8532110091743119	0.8189655172413793	0.7733333333333333	0.7868852459016393	0.819672131147541	0.8852459016393442	0.8108108108108109	0.8688524590163934	0.8129496402877698	0.9180327868852459	0.8389830508474576	0.8068965517241379	0.8032786885245902	0.7868852459016393	0.8032786885245902	0.8444444444444444	0.8125	0.7906976744186046	0.7868852459016393	0.7956989247311828	0.8083333333333333	0.7672413793103449	0.8729096989966555	0.8142857142857143	0.797979797979798	0.8181818181818182
The Emissions and Generation Resource Integrated Database for 2007 eGRID2007 Technical Support Document	0.8409090909090909	0.8932038834951457	0.8155339805825242	0.8446601941747572	0.8252427184466019	0.883495145631068	0.8446601941747572	0.8349514563106796	0.8543689320388349	0.7766990291262136	0.7475728155339806	0.841726618705036	0.8050314465408805	0.7913669064748201	0.912621359223301	0.9223300970873787	0.7864077669902912	0.8703703703703703	0.9611650485436893	0.8715596330275229	0.8620689655172413	0.7669902912621359	0.8640776699029126	0.8349514563106796	0.883495145631068	0.8349514563106796	0.8543689320388349	0.7841726618705036	0.912621359223301	0.8559322033898306	0.7862068965517242	0.8349514563106796	0.8349514563106796	0.8543689320388349	0.8446601941747572	0.8446601941747572	0.8062015503875969	0.7961165048543689	0.7864077669902912	0.8333333333333334	0.7844827586206896	0.8093645484949833	0.8155339805825242	0.8252427184466019	0.6993006993006993
Users Manual for the CoBenefits Risk Assessment COBRA Screening Model	0.8721590909090909	0.8695652173913043	0.7971014492753623	0.8765432098765432	0.9027777777777778	0.8115942028985508	0.8405797101449275	0.782608695652174	0.8705882352941177	0.8356164383561644	0.7738095238095238	0.841726618705036	0.8238993710691824	0.8201438848920863	0.8985507246376812	0.8985507246376812	0.8061224489795918	0.8333333333333334	0.9130434782608695	0.8348623853211009	0.8448275862068966	0.8533333333333334	0.8115942028985508	0.855072463768116	0.855072463768116	0.8513513513513513	0.855072463768116	0.7841726618705036	0.8840579710144928	0.8389830508474576	0.8137931034482758	0.8115942028985508	0.782608695652174	0.7971014492753623	0.8333333333333334	0.8125	0.7674418604651163	0.8260869565217391	0.7849462365591398	0.825	0.7586206896551724	0.8595317725752508	0.8285714285714286	0.797979797979798	0.8111888111888111
Guidelines for Preparing Economic Analyses	0.9034090909090909	0.8571428571428571	0.8085106382978723	0.8024691358024691	0.8333333333333334	0.8333333333333334	0.8095238095238095	0.7857142857142857	0.8	0.7397260273972602	0.8214285714285714	0.8633093525179856	0.8427672955974843	0.8273381294964028	0.8571428571428571	0.8571428571428571	0.7755102040816326	0.8055555555555556	0.9047619047619048	0.7706422018348624	0.8362068965517241	0.7866666666666666	0.7857142857142857	0.8095238095238095	0.8095238095238095	0.8108108108108109	0.8095238095238095	0.8129496402877698	0.7380952380952381	0.8305084745762712	0.8344827586206897	0.8095238095238095	0.8333333333333334	0.7857142857142857	0.8111111111111111	0.7916666666666666	0.8449612403100775	0.7966101694915254	0.8279569892473119	0.8166666666666667	0.8103448275862069	0.8996655518394648	0.7714285714285715	0.8181818181818182	0.8531468531468531
Electric Power Annual 2007 State Data Tables	0.90625	0.7954545454545454	0.7872340425531915	0.8641975308641975	0.7777777777777778	0.8636363636363636	0.8181818181818182	0.7954545454545454	0.8588235294117647	0.821917808219178	0.8214285714285714	0.841726618705036	0.8616352201257862	0.8489208633093526	0.8409090909090909	0.8409090909090909	0.8163265306122449	0.8333333333333334	0.9090909090909091	0.8256880733944955	0.8448275862068966	0.7733333333333333	0.8181818181818182	0.8409090909090909	0.7727272727272727	0.7702702702702703	0.7727272727272727	0.8201438848920863	0.8181818181818182	0.8389830508474576	0.8413793103448276	0.7954545454545454	0.7954545454545454	0.8409090909090909	0.8555555555555555	0.8125	0.8372093023255814	0.7966101694915254	0.7849462365591398	0.7916666666666666	0.8275862068965517	0.903010033444816	0.7857142857142857	0.8181818181818182	0.8461538461538461
Summary of 2005 Cell Room Mercury Emissions Data for Occidental Chemical Company Mercury Cell ChlorAlkali Plants	0.8125	0.8660714285714286	0.8214285714285714	0.8660714285714286	0.8035714285714286	0.8660714285714286	0.8482142857142857	0.8392857142857143	0.8482142857142857	0.7857142857142857	0.7678571428571429	0.841726618705036	0.7861635220125787	0.841726618705036	0.9285714285714286	0.9285714285714286	0.8125	0.8571428571428571	0.9642857142857143	0.8392857142857143	0.8879310344827587	0.7946428571428571	0.8392857142857143	0.8928571428571429	0.8839285714285714	0.7946428571428571	0.8571428571428571	0.7841726618705036	0.8928571428571429	0.8898305084745762	0.7862068965517242	0.8571428571428571	0.8392857142857143	0.8571428571428571	0.8392857142857143	0.7946428571428571	0.7906976744186046	0.7857142857142857	0.8214285714285714	0.825	0.8017241379310345	0.745819397993311	0.7142857142857143	0.8392857142857143	0.8181818181818182
The TravancoreCochin Chemicals Limited	0.9147727272727273	0.8157894736842105	0.8297872340425532	0.8395061728395061	0.7638888888888888	0.8421052631578947	0.8421052631578947	0.7368421052631579	0.8352941176470589	0.8356164383561644	0.75	0.8561151079136691	0.8427672955974843	0.8273381294964028	0.8157894736842105	0.8157894736842105	0.8061224489795918	0.8240740740740741	0.8421052631578947	0.7798165137614679	0.8706896551724138	0.7866666666666666	0.7631578947368421	0.7631578947368421	0.7894736842105263	0.8108108108108109	0.868421052631579	0.8489208633093526	0.7894736842105263	0.8559322033898306	0.8482758620689655	0.8157894736842105	0.868421052631579	0.7631578947368421	0.8555555555555555	0.8020833333333334	0.8527131782945736	0.8135593220338984	0.7849462365591398	0.8583333333333333	0.853448275862069	0.9130434782608695	0.8	0.8484848484848485	0.8461538461538461
With Conditions FTC Clears Occidental Chemicals Purchase of Vulcans Chemical Assets	0.8522727272727273	0.8674698795180723	0.7831325301204819	0.8674698795180723	0.8072289156626506	0.8795180722891566	0.8313253012048193	0.8433734939759037	0.8823529411764706	0.7951807228915663	0.8214285714285714	0.8129496402877698	0.7672955974842768	0.7769784172661871	0.9036144578313253	0.9036144578313253	0.7857142857142857	0.7777777777777778	0.927710843373494	0.7522935779816514	0.8275862068965517	0.7831325301204819	0.8072289156626506	0.8674698795180723	0.8674698795180723	0.8192771084337349	0.8313253012048193	0.7697841726618705	0.8674698795180723	0.7966101694915254	0.8	0.8433734939759037	0.7831325301204819	0.8192771084337349	0.8444444444444444	0.8125	0.7984496124031008	0.7951807228915663	0.8387096774193549	0.7916666666666666	0.7586206896551724	0.842809364548495	0.8192771084337349	0.8383838383838383	0.7832167832167832
Advisory on Plans for Health Effects Analysis in the Analytical Plan for EPAs Second Prospective AnalysisBenefits and Costs of the Clean Air Act 19902020	0.7840909090909091	0.9084967320261438	0.8169934640522876	0.8235294117647058	0.8300653594771242	0.8954248366013072	0.8823529411764706	0.8562091503267973	0.803921568627451	0.7320261437908496	0.7647058823529411	0.8758169934640523	0.8553459119496856	0.8366013071895425	0.9477124183006536	0.9477124183006536	0.7712418300653595	0.803921568627451	0.9477124183006536	0.7973856209150327	0.8235294117647058	0.7647058823529411	0.8954248366013072	0.9019607843137255	0.9019607843137255	0.7843137254901961	0.869281045751634	0.8169934640522876	0.9281045751633987	0.8300653594771242	0.7973856209150327	0.8823529411764706	0.8431372549019608	0.8954248366013072	0.803921568627451	0.7647058823529411	0.7712418300653595	0.7908496732026143	0.7581699346405228	0.7450980392156863	0.7058823529411765	0.7692307692307693	0.803921568627451	0.7843137254901961	0.8496732026143791
Average Retail Price of Electricity to Ultimate Customers by EndUse Sector by State for 2006	0.8522727272727273	0.8695652173913043	0.7934782608695652	0.8804347826086957	0.8478260869565217	0.8586956521739131	0.8478260869565217	0.8043478260869565	0.8695652173913043	0.782608695652174	0.8369565217391305	0.8273381294964028	0.8176100628930818	0.8201438848920863	0.9239130434782609	0.9239130434782609	0.8469387755102041	0.8518518518518519	0.9239130434782609	0.8440366972477065	0.8103448275862069	0.8043478260869565	0.8478260869565217	0.8913043478260869	0.8695652173913043	0.7934782608695652	0.8369565217391305	0.7769784172661871	0.9021739130434783	0.8305084745762712	0.7310344827586207	0.8152173913043478	0.7934782608695652	0.8260869565217391	0.8913043478260869	0.8333333333333334	0.7596899224806202	0.7608695652173914	0.7956989247311828	0.775	0.6896551724137931	0.8294314381270903	0.7391304347826086	0.8080808080808081	0.7832167832167832
Clean Air Interstate Rule Emissions Inventory Technical Suport Document 	0.8636363636363636	0.875	0.7916666666666666	0.8765432098765432	0.8611111111111112	0.8472222222222222	0.75	0.7638888888888888	0.8705882352941177	0.8356164383561644	0.7619047619047619	0.8489208633093526	0.7987421383647799	0.7841726618705036	0.9027777777777778	0.9027777777777778	0.7653061224489796	0.7870370370370371	0.9305555555555556	0.8073394495412844	0.7844827586206896	0.84	0.8055555555555556	0.8055555555555556	0.8611111111111112	0.8783783783783784	0.8055555555555556	0.7985611510791367	0.8888888888888888	0.8389830508474576	0.7586206896551724	0.7916666666666666	0.7777777777777778	0.7916666666666666	0.8	0.78125	0.751937984496124	0.7361111111111112	0.7634408602150538	0.775	0.7327586206896551	0.8461538461538461	0.6805555555555556	0.7373737373737373	0.7132867132867133
Early MACT Compliance Consent Agreement Exhibits B and C	0.8948863636363636	0.7678571428571429	0.8571428571428571	0.8518518518518519	0.8472222222222222	0.8571428571428571	0.8214285714285714	0.75	0.8352941176470589	0.8082191780821918	0.8214285714285714	0.841726618705036	0.8364779874213837	0.8345323741007195	0.8928571428571429	0.8928571428571429	0.8163265306122449	0.8148148148148148	0.8928571428571429	0.8440366972477065	0.8620689655172413	0.8	0.8571428571428571	0.8571428571428571	0.875	0.7702702702702703	0.8392857142857143	0.8129496402877698	0.8214285714285714	0.847457627118644	0.7931034482758621	0.8392857142857143	0.8214285714285714	0.8214285714285714	0.8555555555555555	0.7708333333333334	0.8062015503875969	0.7627118644067796	0.7956989247311828	0.8083333333333333	0.7758620689655172	0.8762541806020067	0.7714285714285715	0.8080808080808081	0.8111888111888111
Guidelines for Preparing Economic Analyses External Review Draft	0.8664772727272727	0.8125	0.734375	0.8888888888888888	0.8472222222222222	0.875	0.8125	0.765625	0.8470588235294118	0.8082191780821918	0.7738095238095238	0.841726618705036	0.8238993710691824	0.8057553956834532	0.890625	0.890625	0.7755102040816326	0.8148148148148148	0.921875	0.7798165137614679	0.7931034482758621	0.8266666666666667	0.828125	0.84375	0.859375	0.8243243243243243	0.8125	0.7697841726618705	0.828125	0.8220338983050848	0.8	0.8125	0.828125	0.796875	0.7888888888888889	0.78125	0.7829457364341085	0.84375	0.8064516129032258	0.8	0.7672413793103449	0.862876254180602	0.7714285714285715	0.7878787878787878	0.8041958041958042
Homeland Security Information Plan	0.9204545454545454	0.8823529411764706	0.6808510638297872	0.8395061728395061	0.8472222222222222	0.9117647058823529	0.7647058823529411	0.7352941176470589	0.8470588235294118	0.8082191780821918	0.8214285714285714	0.8992805755395683	0.8805031446540881	0.8776978417266187	0.8529411764705882	0.8529411764705882	0.826530612244898	0.8425925925925926	0.9411764705882353	0.8073394495412844	0.8706896551724138	0.8	0.7352941176470589	0.8235294117647058	0.7941176470588235	0.8378378378378378	0.8235294117647058	0.841726618705036	0.8823529411764706	0.864406779661017	0.8275862068965517	0.7352941176470589	0.8571428571428571	0.7058823529411765	0.8666666666666667	0.7916666666666666	0.8449612403100775	0.7966101694915254	0.8279569892473119	0.8333333333333334	0.8017241379310345	0.9096989966555183	0.8	0.8080808080808081	0.8461538461538461
Lowest Measured Level LML Assessment for Rules without PolicySpecific Air Quality Data Available Technical Support Document	0.8267045454545454	0.9024390243902439	0.8455284552845529	0.8617886178861789	0.8048780487804879	0.9024390243902439	0.8536585365853658	0.8536585365853658	0.8130081300813008	0.8048780487804879	0.7642276422764228	0.8705035971223022	0.8364779874213837	0.8705035971223022	0.9349593495934959	0.9349593495934959	0.8130081300813008	0.8455284552845529	0.959349593495935	0.8455284552845529	0.8699186991869918	0.7723577235772358	0.8861788617886179	0.9105691056910569	0.8943089430894309	0.8130081300813008	0.8699186991869918	0.841726618705036	0.9349593495934959	0.8861788617886179	0.8206896551724138	0.8455284552845529	0.8536585365853658	0.8943089430894309	0.8211382113821138	0.7967479674796748	0.7751937984496124	0.8211382113821138	0.7642276422764228	0.8455284552845529	0.8048780487804879	0.8193979933110368	0.8130081300813008	0.7967479674796748	0.8251748251748252
Mercury from the HoltraChem Manufacturing Co	0.9005681818181818	0.75	0.8723404255319149	0.8395061728395061	0.8194444444444444	0.8181818181818182	0.7954545454545454	0.7954545454545454	0.8	0.821917808219178	0.7261904761904762	0.8705035971223022	0.8616352201257862	0.8489208633093526	0.8863636363636364	0.8636363636363636	0.7857142857142857	0.7962962962962963	0.9318181818181818	0.7981651376146789	0.8275862068965517	0.76	0.7727272727272727	0.8636363636363636	0.8181818181818182	0.7837837837837838	0.8181818181818182	0.8345323741007195	0.8181818181818182	0.8305084745762712	0.8	0.7954545454545454	0.8636363636363636	0.8181818181818182	0.8555555555555555	0.7916666666666666	0.7829457364341085	0.847457627118644	0.8064516129032258	0.8333333333333334	0.8103448275862069	0.882943143812709	0.8142857142857143	0.8181818181818182	0.8601398601398601
Mercury in fish bed sediment and water from streams across the United States 19982005	0.8522727272727273	0.8588235294117647	0.7647058823529411	0.9176470588235294	0.8705882352941177	0.8470588235294118	0.788235294117647	0.8235294117647058	0.8588235294117647	0.8235294117647058	0.8	0.8489208633093526	0.7987421383647799	0.8201438848920863	0.9058823529411765	0.9058823529411765	0.8163265306122449	0.7777777777777778	0.9294117647058824	0.8165137614678899	0.7844827586206896	0.8117647058823529	0.8588235294117647	0.8588235294117647	0.8705882352941177	0.8	0.8235294117647058	0.7410071942446043	0.8941176470588236	0.8220338983050848	0.7517241379310344	0.8117647058823529	0.8	0.8352941176470589	0.8666666666666667	0.8020833333333334	0.7596899224806202	0.8117647058823529	0.7956989247311828	0.8416666666666667	0.7758620689655172	0.8394648829431438	0.8	0.8383838383838383	0.8111888111888111
Mercury Storage Cost EstimatesFinal Report 	0.90625	0.7906976744186046	0.851063829787234	0.8395061728395061	0.7916666666666666	0.813953488372093	0.8372093023255814	0.7674418604651163	0.8117647058823529	0.8082191780821918	0.7380952380952381	0.8561151079136691	0.8427672955974843	0.8489208633093526	0.8372093023255814	0.813953488372093	0.826530612244898	0.7777777777777778	0.8837209302325582	0.8165137614678899	0.8103448275862069	0.84	0.7906976744186046	0.8604651162790697	0.7906976744186046	0.8108108108108109	0.8372093023255814	0.8057553956834532	0.8372093023255814	0.8305084745762712	0.8206896551724138	0.7906976744186046	0.813953488372093	0.7209302325581395	0.8222222222222222	0.7604166666666666	0.8062015503875969	0.8305084745762712	0.7311827956989247	0.8166666666666667	0.7844827586206896	0.8896321070234113	0.7285714285714285	0.8080808080808081	0.8531468531468531
Mercury Study Report to Congress Volume VIII An Evaluation of Mercury Control Technologies and Costs 	0.8380681818181818	0.8712871287128713	0.8415841584158416	0.8514851485148515	0.8514851485148515	0.8514851485148515	0.8415841584158416	0.8415841584158416	0.8415841584158416	0.7821782178217822	0.8217821782178217	0.8345323741007195	0.8113207547169812	0.8057553956834532	0.9108910891089109	0.9108910891089109	0.8316831683168316	0.8703703703703703	0.9405940594059405	0.8532110091743119	0.8362068965517241	0.7326732673267327	0.8316831683168316	0.8514851485148515	0.8910891089108911	0.801980198019802	0.8415841584158416	0.7338129496402878	0.8712871287128713	0.8813559322033898	0.7724137931034483	0.8316831683168316	0.8316831683168316	0.8514851485148515	0.8514851485148515	0.8514851485148515	0.7829457364341085	0.8118811881188119	0.8118811881188119	0.8083333333333333	0.7931034482758621	0.7859531772575251	0.7722772277227723	0.8811881188118812	0.8111888111888111
Notice of Availability	0.9460227272727273	0.9090909090909091	0.7659574468085106	0.8765432098765432	0.8333333333333334	0.8620689655172413	0.8214285714285714	0.7878787878787878	0.8823529411764706	0.821917808219178	0.8333333333333334	0.9136690647482014	0.9119496855345912	0.8992805755395683	0.8181818181818182	0.8181818181818182	0.8877551020408163	0.8888888888888888	0.9090909090909091	0.8807339449541285	0.896551724137931	0.84	0.7857142857142857	0.9166666666666666	0.7727272727272727	0.8243243243243243	0.7575757575757576	0.9064748201438849	0.8636363636363636	0.8898305084745762	0.9103448275862069	0.75	0.8571428571428571	0.8928571428571429	0.8777777777777778	0.8541666666666666	0.8837209302325582	0.847457627118644	0.8602150537634409	0.875	0.8879310344827587	0.9364548494983278	0.8714285714285714	0.8686868686868687	0.9020979020979021
Pipeline and Hazardous Materials Safety Administration	0.8835227272727273	0.8148148148148148	0.7777777777777778	0.8024691358024691	0.7777777777777778	0.8148148148148148	0.7777777777777778	0.5925925925925926	0.8352941176470589	0.7397260273972602	0.7380952380952381	0.8705035971223022	0.8301886792452831	0.8129496402877698	0.8888888888888888	0.8888888888888888	0.7448979591836735	0.8148148148148148	0.9074074074074074	0.7889908256880734	0.8189655172413793	0.8133333333333334	0.7962962962962963	0.8333333333333334	0.7962962962962963	0.8243243243243243	0.7592592592592593	0.8129496402877698	0.8703703703703703	0.8305084745762712	0.7862068965517242	0.7222222222222222	0.8333333333333334	0.7962962962962963	0.8333333333333334	0.7708333333333334	0.8062015503875969	0.8135593220338984	0.7849462365591398	0.8166666666666667	0.8017241379310345	0.8528428093645485	0.8142857142857143	0.7777777777777778	0.7972027972027972
Quarterly Census of Employment and Wages	0.9176136363636364	0.725	0.8085106382978723	0.8271604938271605	0.8472222222222222	0.85	0.825	0.825	0.8235294117647058	0.726027397260274	0.7738095238095238	0.8633093525179856	0.8616352201257862	0.8489208633093526	0.85	0.85	0.8163265306122449	0.8333333333333334	0.875	0.8256880733944955	0.853448275862069	0.8	0.75	0.825	0.825	0.7162162162162162	0.75	0.8201438848920863	0.825	0.8389830508474576	0.8413793103448276	0.75	0.875	0.8	0.8	0.8020833333333334	0.8294573643410853	0.8135593220338984	0.8064516129032258	0.825	0.8189655172413793	0.9063545150501672	0.7857142857142857	0.8181818181818182	0.8461538461538461
Reference Document on Best Available Techniques in the ChlorAlkali Manufacturing Industry	0.8465909090909091	0.8651685393258427	0.7752808988764045	0.898876404494382	0.8426966292134831	0.8651685393258427	0.797752808988764	0.7865168539325843	0.9101123595505618	0.8089887640449438	0.8314606741573034	0.8345323741007195	0.8113207547169812	0.7913669064748201	0.9101123595505618	0.9101123595505618	0.8571428571428571	0.8148148148148148	0.9213483146067416	0.8165137614678899	0.7844827586206896	0.7752808988764045	0.7865168539325843	0.8651685393258427	0.8651685393258427	0.8089887640449438	0.8314606741573034	0.7985611510791367	0.8764044943820225	0.847457627118644	0.7379310344827587	0.797752808988764	0.8089887640449438	0.8426966292134831	0.8555555555555555	0.8229166666666666	0.751937984496124	0.8089887640449438	0.8494623655913979	0.8166666666666667	0.7068965517241379	0.8260869565217391	0.797752808988764	0.8181818181818182	0.8041958041958042
Soda Ash	0.9772727272727273	0.9090909090909091	0.9148936170212766	0.9259259259259259	0.9166666666666666	0.896551724137931	0.9285714285714286	0.8484848484848485	0.9294117647058824	0.9452054794520548	0.9404761904761905	0.9496402877697842	0.9622641509433962	0.9496402877697842	0.8823529411764706	0.8571428571428571	0.9387755102040817	0.9444444444444444	1.0	0.944954128440367	0.9396551724137931	0.9333333333333333	0.8214285714285714	0.875	0.8421052631578947	0.918918918918919	0.8484848484848485	0.9568345323741008	0.8	0.940677966101695	0.9655172413793104	0.8928571428571429	0.8857142857142857	0.8571428571428571	0.9111111111111111	0.9479166666666666	0.9612403100775194	0.9152542372881356	0.9354838709677419	0.9583333333333334	0.9568965517241379	0.9732441471571907	0.9285714285714286	0.9393939393939394	0.958041958041958
