	Comments submitted to OSHA docket S029 Exhibit 314 by	Institute of Electrical and Electronics Engineers IEEE Standard for Fall Protection for Utility Work IEEE Standard 13072004 httpstandardsieeeorgreadingieeestdnumericalhtml accessed	Occupational Safety and Health Administration 29 CFR Part	Occupational Safety and Health Administration Fixed Ladders Used on Outdoor Advertising StructuresBillboards in the Outdoor Advertising Industry	Occupational Safety and Health Administration Preliminary Regulatory Impact and Regulatory Flexibility Analysis of Draft Subparts D and I of 29 CFR Part	0030 Machine Shops Turned Product and Screw Nut	Electric Lighting Equipment Manufacturing	Household Appliance Manufacturing 279213 163 1712962 371 63608 2015 1236 0001 0019 Professional and Commercial Equipment and Supplies Merchant Wholesalers	Accessories	0024 Lawn and Garden Equipment and Supplies Stores	0039 Sporting Goods Hobby and Musical Instrument Stores	0050 Electronic Shopping and MailOrder Houses 12662263 13335 949551 396 	0095 Deep Sea Coastal and Great Lakes Water Transportation 1019668 645 1580880 417 	Rural Bus Transportation	Employee Bus Transportation	0102 Other Transit and Ground Passenger Transportation	Support Activities for Air Transportation	Motion Picture and Video Industries	Television Broadcasting	Other Subscription Programming	0263 Data Processing Hosting and Related Services	Monetary Authorities  Central Bank	0005 Securities and Commodity Contracts Intermediation and Brokerage	0000 Agencies Brokerages and Other Insurance Related Activities	Pools and Funds	Offices of Real Estate Agents and Brokers	Activities Related to Real Estate	Automotive Equipment Rental and Leasing	0040 Commercial and Industrial Machinery and Equipment Rental and Leasing	Legal Services 73138890 164606 444327 852  37841 657652 400 0001 0011 Accounting Tax Preparation Bookkeeping and Payroll Services	Specialized Design Services 12493910 29234 427376 623  26635 138628 474 0001 0018 Computer Systems Design and Related Services	Scientific Research and Development	Home Health Care Services	Health Care Services	General Medical and Surgical Hospitals	Psychiatric and Substance Abuse Hospitals 103678 48 2159950 508  109669 210 437 0000 0004 Specialty except Psychiatric and Substance Abuse Hospitals 140371 130 1079779 508 	0013 Residential Mental Retardation Mental Health and Substance Abuse Facilities 1155914 4046 285693 508 	Facilities for the Elderly	Care Facilities	Individual and Family Services 8057734 27310 295047 508  14981 86180 316 0001 0021 Community Food and Housing and Emergency and Other Relief Services 3126011 6774 461472 508 	Vocational Rehabilitation Services	Care Services	0006 Promoters of Performing Arts Sports and Similar Events 2931291	Boarding Houses	0091 Electronic and Precision Equipment Repair and	Death Care Services	Grantmaking and Giving Services	receipts and payroll data from US Census Bureau Statistics of US Businesses	1 Discussions with Outdoor Amusement Business Association OABA staff indicate that very few office and multifamily residential buildings use fixed ladders greater than 20 feet in height A5 Based on this data ERG estimated that all 28906 estimated fixed ladders on lift towers are infrequently climbed A4 Communications Towers Radio Television Cellular and Microwave Virtually all communication towers have fixed ladders The Federal Communications Commission FCC Antenna Structure Registration Database lists 93000 registered Albee	Economic Census Manufacturing As downloaded from httpfactfindercensusgovservletIQRTablebmydsnameEC0200A1NAICS20023133langen on	As downloaded from ftpftpeiadoegovpubconsumptionresidential2001hctableshousingunithouseholdpdf on August 24	United States Environmental Protection Agency	As downloaded from httpwwwepagovsafewatercwssvrhtml on August 23	Telephone conversation between Joe Shefchik and Ayesha Berlind	Telephone conversation between Wendell Kido Chief Policy and Planning Division Sacramento County Regional Sanitation District and Ayesha Berlind	Telephone conversation between
Telephone conversation between Brian King Chairman ASTM and Ayesha Berlind ERG	0.8333333333333334	0.8111111111111111	0.8076923076923077	0.7708333333333334	0.7828947368421053	0.8205128205128205	0.7307692307692307	0.8051948051948052	0.8974358974358975	0.782051282051282	0.8076923076923077	0.8846153846153846	0.8554216867469879	0.8717948717948718	0.8461538461538461	0.8076923076923077	0.782051282051282	0.7692307692307693	0.782051282051282	0.8205128205128205	0.7692307692307693	0.8076923076923077	0.8333333333333334	0.782051282051282	0.8717948717948718	0.782051282051282	0.8205128205128205	0.7692307692307693	0.8076923076923077	0.8217054263565892	0.8253968253968254	0.7948717948717948	0.8076923076923077	0.8461538461538461	0.7948717948717948	0.8430232558139535	0.7714285714285715	0.8461538461538461	0.8974358974358975	0.8448275862068966	0.782051282051282	0.8974358974358975	0.7948717948717948	0.8846153846153846	0.7692307692307693	0.8461538461538461	0.782051282051282	0.8076923076923077	0.8943396226415095	0.8492063492063492	0.8317757009345794	0.8205128205128205	0.8461538461538461	0.32051282051282054	0.5833333333333334	0.6153846153846154
Telephone conversation between Dee Putnam Safety Professional Duke Power and Ayesha Berlind ERG	0.8315789473684211	0.7722222222222223	0.8	0.75	0.7631578947368421	0.7894736842105263	0.8105263157894737	0.7402597402597403	0.9157894736842105	0.8105263157894737	0.8105263157894737	0.8210526315789474	0.8421052631578947	0.8736842105263158	0.8631578947368421	0.8	0.8105263157894737	0.7894736842105263	0.8210526315789474	0.8421052631578947	0.7684210526315789	0.8210526315789474	0.7894736842105263	0.7789473684210526	0.8842105263157894	0.7894736842105263	0.8105263157894737	0.7684210526315789	0.7789473684210526	0.813953488372093	0.8174603174603174	0.8105263157894737	0.8421052631578947	0.8736842105263158	0.8	0.8313953488372093	0.819047619047619	0.8526315789473684	0.9157894736842105	0.8275862068965517	0.8	0.9052631578947369	0.7894736842105263	0.9052631578947369	0.7578947368421053	0.8736842105263158	0.8210526315789474	0.7894736842105263	0.8735849056603774	0.8412698412698413	0.8598130841121495	0.7894736842105263	0.8	0.4	0.5416666666666666	0.6842105263157895
Telephone conversation between Dennis Meehan Sewer Superintendent Lexington Public Works and Ayesha Berlind ERG	0.8198198198198198	0.7833333333333333	0.7927927927927928	0.7430555555555556	0.7697368421052632	0.7927927927927928	0.8198198198198198	0.7987012987012987	0.9279279279279279	0.7927927927927928	0.8198198198198198	0.8288288288288288	0.7927927927927928	0.8738738738738738	0.8558558558558559	0.8018018018018018	0.8198198198198198	0.8108108108108109	0.8468468468468469	0.8378378378378378	0.8198198198198198	0.8198198198198198	0.7747747747747747	0.7837837837837838	0.8918918918918919	0.8018018018018018	0.8108108108108109	0.7747747747747747	0.7297297297297297	0.8062015503875969	0.8492063492063492	0.8288288288288288	0.8468468468468469	0.8738738738738738	0.8108108108108109	0.8197674418604651	0.8468468468468469	0.8558558558558559	0.9099099099099099	0.8333333333333334	0.8018018018018018	0.9099099099099099	0.8018018018018018	0.8918918918918919	0.7837837837837838	0.8738738738738738	0.8378378378378378	0.7657657657657657	0.8603773584905661	0.8571428571428571	0.8738738738738738	0.8018018018018018	0.8198198198198198	0.4954954954954955	0.5277777777777778	0.7297297297297297
Telephone conversation between Gerald Miller Construction Superintendent Marietta Structures Inc and Ayesha Berlind ERG	0.8403361344537815	0.7722222222222223	0.7983193277310925	0.7430555555555556	0.7763157894736842	0.7899159663865546	0.7983193277310925	0.8116883116883117	0.9243697478991597	0.7815126050420168	0.8067226890756303	0.8151260504201681	0.8151260504201681	0.8823529411764706	0.865546218487395	0.8067226890756303	0.8235294117647058	0.8067226890756303	0.8487394957983193	0.865546218487395	0.7983193277310925	0.8235294117647058	0.7226890756302521	0.7563025210084033	0.8991596638655462	0.7983193277310925	0.8235294117647058	0.7899159663865546	0.7478991596638656	0.8217054263565892	0.8412698412698413	0.8319327731092437	0.8571428571428571	0.8823529411764706	0.8151260504201681	0.813953488372093	0.7899159663865546	0.8571428571428571	0.907563025210084	0.8390804597701149	0.7899159663865546	0.907563025210084	0.7815126050420168	0.907563025210084	0.773109243697479	0.8823529411764706	0.8487394957983193	0.7394957983193278	0.8471698113207548	0.8650793650793651	0.8151260504201681	0.7899159663865546	0.8151260504201681	0.5378151260504201	0.5138888888888888	0.7478991596638656
Telephone conversation between Jim Rudy Safety Director CBI and Ayesha Berlind ERG	0.8292682926829268	0.7944444444444444	0.7926829268292683	0.7361111111111112	0.7631578947368421	0.7926829268292683	0.7926829268292683	0.8116883116883117	0.9146341463414634	0.8170731707317073	0.8048780487804879	0.8658536585365854	0.8795180722891566	0.8780487804878049	0.8536585365853658	0.8048780487804879	0.7926829268292683	0.7439024390243902	0.7926829268292683	0.8414634146341463	0.7926829268292683	0.8048780487804879	0.8170731707317073	0.7926829268292683	0.8780487804878049	0.7682926829268293	0.7804878048780488	0.7560975609756098	0.7926829268292683	0.8217054263565892	0.8174603174603174	0.7804878048780488	0.8292682926829268	0.8536585365853658	0.7926829268292683	0.8372093023255814	0.780952380952381	0.8292682926829268	0.8902439024390244	0.8505747126436781	0.7804878048780488	0.8902439024390244	0.7926829268292683	0.9024390243902439	0.7804878048780488	0.8536585365853658	0.8048780487804879	0.7926829268292683	0.8867924528301887	0.8333333333333334	0.8411214953271028	0.8048780487804879	0.8170731707317073	0.32926829268292684	0.5833333333333334	0.6341463414634146
Telephone conversation between Joe Shefchik and Ayesha Berlind ERG	0.8484848484848485	0.8166666666666667	0.8484848484848485	0.7638888888888888	0.7894736842105263	0.803030303030303	0.7727272727272727	0.8246753246753247	0.8939393939393939	0.803030303030303	0.8484848484848485	0.8611111111111112	0.8192771084337349	0.8787878787878788	0.8484848484848485	0.8636363636363636	0.7878787878787878	0.7727272727272727	0.7575757575757576	0.8181818181818182	0.7727272727272727	0.7878787878787878	0.8823529411764706	0.8181818181818182	0.8484848484848485	0.7575757575757576	0.7575757575757576	0.7424242424242424	0.8082191780821918	0.8372093023255814	0.8333333333333334	0.7575757575757576	0.803030303030303	0.8333333333333334	0.7727272727272727	0.8546511627906976	0.7619047619047619	0.7878787878787878	0.8787878787878788	0.8620689655172413	0.7575757575757576	0.8787878787878788	0.8208955223880597	0.8787878787878788	0.7727272727272727	0.8333333333333334	0.803030303030303	0.7866666666666666	0.9075471698113208	0.8412698412698413	0.8130841121495327	0.7878787878787878	0.8787878787878788	0.06060606060606061	0.6319444444444444	0.5454545454545454
Telephone conversation between Tom Everett Director of the Office of Bridge Technology and Ayesha Berlind ERG	0.8348623853211009	0.7777777777777778	0.8165137614678899	0.7847222222222222	0.7763157894736842	0.8256880733944955	0.8165137614678899	0.7922077922077922	0.926605504587156	0.8348623853211009	0.8256880733944955	0.8532110091743119	0.8073394495412844	0.8899082568807339	0.8715596330275229	0.8348623853211009	0.8073394495412844	0.7889908256880734	0.8348623853211009	0.8532110091743119	0.8073394495412844	0.8165137614678899	0.7614678899082569	0.7981651376146789	0.908256880733945	0.7981651376146789	0.8256880733944955	0.8073394495412844	0.7706422018348624	0.8294573643410853	0.8253968253968254	0.8073394495412844	0.8532110091743119	0.8807339449541285	0.8348623853211009	0.8313953488372093	0.8623853211009175	0.8440366972477065	0.9174311926605505	0.8275862068965517	0.8256880733944955	0.908256880733945	0.7981651376146789	0.9174311926605505	0.8073394495412844	0.8807339449541285	0.8440366972477065	0.7706422018348624	0.8641509433962264	0.8650793650793651	0.8899082568807339	0.8073394495412844	0.8073394495412844	0.46788990825688076	0.5763888888888888	0.7247706422018348
Telephone conversations between Bob Beyer President Elevator Advisors Inc and Ayesha Berlind ERG	0.8125	0.7833333333333333	0.7708333333333334	0.7430555555555556	0.7697368421052632	0.8020833333333334	0.8125	0.7987012987012987	0.90625	0.7916666666666666	0.7916666666666666	0.8333333333333334	0.8229166666666666	0.8645833333333334	0.84375	0.7916666666666666	0.7916666666666666	0.7916666666666666	0.8020833333333334	0.84375	0.78125	0.8125	0.7604166666666666	0.7708333333333334	0.8854166666666666	0.7708333333333334	0.8125	0.78125	0.78125	0.813953488372093	0.8174603174603174	0.8125	0.8229166666666666	0.8541666666666666	0.8229166666666666	0.8255813953488372	0.8380952380952381	0.8333333333333334	0.90625	0.8333333333333334	0.7916666666666666	0.8854166666666666	0.7708333333333334	0.8958333333333334	0.78125	0.8541666666666666	0.8229166666666666	0.7708333333333334	0.8716981132075472	0.8412698412698413	0.794392523364486	0.8020833333333334	0.8020833333333334	0.4270833333333333	0.5694444444444444	0.6875
Telephone conversations between David Clothier Copying Editor Elevator World and Ayesha Berlind ERG	0.8080808080808081	0.7777777777777778	0.7575757575757576	0.7569444444444444	0.7697368421052632	0.8080808080808081	0.7777777777777778	0.7987012987012987	0.9090909090909091	0.797979797979798	0.8181818181818182	0.8282828282828283	0.8080808080808081	0.8787878787878788	0.8585858585858586	0.7777777777777778	0.7777777777777778	0.7878787878787878	0.8181818181818182	0.8383838383838383	0.7878787878787878	0.8080808080808081	0.7474747474747475	0.7474747474747475	0.8888888888888888	0.7878787878787878	0.7878787878787878	0.7676767676767676	0.7373737373737373	0.7984496124031008	0.8333333333333334	0.8080808080808081	0.8282828282828283	0.8585858585858586	0.8080808080808081	0.8313953488372093	0.8666666666666667	0.8282828282828283	0.898989898989899	0.8390804597701149	0.7878787878787878	0.9191919191919192	0.7777777777777778	0.898989898989899	0.7777777777777778	0.8686868686868687	0.8282828282828283	0.7676767676767676	0.8716981132075472	0.8253968253968254	0.8878504672897196	0.797979797979798	0.8181818181818182	0.45454545454545453	0.5347222222222222	0.696969696969697
Telephone conversations between Kathy Belyeu Strategic Communications and Ayesha Berlind ERG	0.8260869565217391	0.7944444444444444	0.75	0.7569444444444444	0.7697368421052632	0.782608695652174	0.7934782608695652	0.7792207792207793	0.9130434782608695	0.7934782608695652	0.7934782608695652	0.8369565217391305	0.8043478260869565	0.8586956521739131	0.8369565217391305	0.8043478260869565	0.8043478260869565	0.7934782608695652	0.8043478260869565	0.8369565217391305	0.782608695652174	0.7934782608695652	0.717391304347826	0.7934782608695652	0.8804347826086957	0.75	0.7934782608695652	0.782608695652174	0.7608695652173914	0.8062015503875969	0.8095238095238095	0.8043478260869565	0.8260869565217391	0.8586956521739131	0.7934782608695652	0.8313953488372093	0.780952380952381	0.8478260869565217	0.8913043478260869	0.8103448275862069	0.7608695652173914	0.9021739130434783	0.8043478260869565	0.8804347826086957	0.7717391304347826	0.8586956521739131	0.8152173913043478	0.7391304347826086	0.8679245283018868	0.8412698412698413	0.8411214953271028	0.7717391304347826	0.8043478260869565	0.391304347826087	0.5416666666666666	0.6739130434782609
Telephone conversations between Mary Carlise TowerSource and Maureen Kaplan ERG	0.8354430379746836	0.8055555555555556	0.7848101265822784	0.7847222222222222	0.7828947368421053	0.759493670886076	0.7974683544303798	0.8116883116883117	0.9113924050632911	0.7974683544303798	0.810126582278481	0.8354430379746836	0.8433734939759037	0.8481012658227848	0.8227848101265823	0.7721518987341772	0.759493670886076	0.7721518987341772	0.7974683544303798	0.8354430379746836	0.810126582278481	0.7974683544303798	0.810126582278481	0.7721518987341772	0.8607594936708861	0.7848101265822784	0.8227848101265823	0.7848101265822784	0.810126582278481	0.8372093023255814	0.8333333333333334	0.7721518987341772	0.7974683544303798	0.8354430379746836	0.7721518987341772	0.8546511627906976	0.780952380952381	0.8354430379746836	0.9113924050632911	0.8505747126436781	0.810126582278481	0.8860759493670886	0.7974683544303798	0.8987341772151899	0.7848101265822784	0.8354430379746836	0.8354430379746836	0.8227848101265823	0.8886792452830189	0.8333333333333334	0.8130841121495327	0.7974683544303798	0.810126582278481	0.46835443037974683	0.6527777777777778	0.620253164556962
Telephone conversations between Nigel Ellis PhD CSP PE CPE and Ayesha Berlind ERG	0.8395061728395061	0.8055555555555556	0.8271604938271605	0.7847222222222222	0.7894736842105263	0.8024691358024691	0.7777777777777778	0.8116883116883117	0.9135802469135802	0.8148148148148148	0.8395061728395061	0.8765432098765432	0.8674698795180723	0.8765432098765432	0.8641975308641975	0.8271604938271605	0.8024691358024691	0.8024691358024691	0.8148148148148148	0.8518518518518519	0.8024691358024691	0.8024691358024691	0.8395061728395061	0.8148148148148148	0.8641975308641975	0.7777777777777778	0.8148148148148148	0.7777777777777778	0.8024691358024691	0.8217054263565892	0.8095238095238095	0.8024691358024691	0.8148148148148148	0.8518518518518519	0.8024691358024691	0.8488372093023255	0.8095238095238095	0.8271604938271605	0.9012345679012346	0.8448275862068966	0.8024691358024691	0.9135802469135802	0.8024691358024691	0.8888888888888888	0.7777777777777778	0.8518518518518519	0.8271604938271605	0.8024691358024691	0.8943396226415095	0.8571428571428571	0.8317757009345794	0.8148148148148148	0.8518518518518519	0.345679012345679	0.6041666666666666	0.6296296296296297
Telephone conversations between Steve Albee Project Director of the GAP Analysis Environmental Protection Agency EPA and Ayesha Berlind ERG	0.841726618705036	0.7833333333333333	0.7841726618705036	0.8194444444444444	0.8223684210526315	0.8201438848920863	0.8273381294964028	0.8181818181818182	0.920863309352518	0.841726618705036	0.8201438848920863	0.8489208633093526	0.7841726618705036	0.8920863309352518	0.8848920863309353	0.8273381294964028	0.8273381294964028	0.8273381294964028	0.8633093525179856	0.8561151079136691	0.8057553956834532	0.8489208633093526	0.762589928057554	0.8057553956834532	0.9136690647482014	0.7985611510791367	0.841726618705036	0.8201438848920863	0.7553956834532374	0.7985611510791367	0.8129496402877698	0.841726618705036	0.8705035971223022	0.8920863309352518	0.8489208633093526	0.8313953488372093	0.8057553956834532	0.8705035971223022	0.920863309352518	0.8275862068965517	0.8273381294964028	0.920863309352518	0.8129496402877698	0.935251798561151	0.7985611510791367	0.8992805755395683	0.8705035971223022	0.762589928057554	0.8377358490566038	0.8273381294964028	0.8201438848920863	0.697841726618705	0.8201438848920863	0.5899280575539568	0.5625	0.7841726618705036
Telephone conversations between Tom Dailey Maintenance Foreman Newburyport Sewer Department and Ayesha Berlind ERG	0.8245614035087719	0.7777777777777778	0.7807017543859649	0.7777777777777778	0.7697368421052632	0.8245614035087719	0.8070175438596491	0.7857142857142857	0.9298245614035088	0.7982456140350878	0.7894736842105263	0.8157894736842105	0.7982456140350878	0.868421052631579	0.8508771929824561	0.7982456140350878	0.8070175438596491	0.8245614035087719	0.8421052631578947	0.8596491228070176	0.8070175438596491	0.8245614035087719	0.7280701754385965	0.7719298245614035	0.8947368421052632	0.7982456140350878	0.8245614035087719	0.7982456140350878	0.7192982456140351	0.8217054263565892	0.8253968253968254	0.8245614035087719	0.8596491228070176	0.8859649122807017	0.8245614035087719	0.8313953488372093	0.8421052631578947	0.8508771929824561	0.9210526315789473	0.8333333333333334	0.8157894736842105	0.9210526315789473	0.7982456140350878	0.9210526315789473	0.7807017543859649	0.8859649122807017	0.8421052631578947	0.7456140350877193	0.8584905660377359	0.8650793650793651	0.8947368421052632	0.7982456140350878	0.7982456140350878	0.5175438596491229	0.5555555555555556	0.7368421052631579
Website	0.9056603773584906	0.9666666666666667	0.9473684210526315	0.9583333333333334	0.9671052631578947	0.9148936170212766	0.9024390243902439	0.9675324675324676	0.7272727272727273	0.92	0.9090909090909091	0.9583333333333334	0.9518072289156626	0.9166666666666666	0.8888888888888888	0.9074074074074074	0.926829268292683	0.8857142857142857	0.8260869565217391	0.8333333333333334	0.8979591836734694	0.8823529411764706	0.9264705882352942	0.9206349206349206	0.9333333333333333	0.9024390243902439	0.8787878787878788	0.8974358974358975	0.9315068493150684	0.9612403100775194	0.9603174603174603	0.9142857142857143	0.88	0.85	0.8947368421052632	0.9651162790697675	0.9428571428571428	0.8846153846153846	0.7333333333333333	0.9712643678160919	0.8529411764705882	0.7692307692307693	0.9253731343283582	0.8666666666666667	0.9	0.8421052631578947	0.9032258064516129	0.9333333333333333	0.9886792452830189	0.9603174603174603	0.9439252336448598	0.8888888888888888	0.9375	0.9193548387096774	0.9583333333333334	0.8333333333333334
Ladders Used on Outdoor Advertising StructuresBillboards in the Outdoor Advertising Industry	0.8369565217391305	0.8055555555555556	0.8152173913043478	0.3611111111111111	0.7894736842105263	0.8152173913043478	0.8152173913043478	0.8311688311688312	0.9021739130434783	0.8043478260869565	0.8043478260869565	0.8586956521739131	0.8586956521739131	0.8586956521739131	0.8586956521739131	0.7934782608695652	0.7934782608695652	0.7717391304347826	0.8369565217391305	0.8152173913043478	0.7717391304347826	0.8260869565217391	0.8152173913043478	0.7934782608695652	0.8804347826086957	0.8152173913043478	0.8152173913043478	0.8043478260869565	0.8152173913043478	0.8217054263565892	0.8412698412698413	0.8043478260869565	0.8586956521739131	0.8804347826086957	0.8260869565217391	0.8604651162790697	0.8666666666666667	0.8152173913043478	0.8804347826086957	0.8448275862068966	0.8260869565217391	0.8913043478260869	0.7282608695652174	0.8804347826086957	0.782608695652174	0.8804347826086957	0.8260869565217391	0.7934782608695652	0.879245283018868	0.8412698412698413	0.794392523364486	0.7717391304347826	0.7934782608695652	0.7717391304347826	0.7847222222222222	0.8043478260869565
Grant of Variance	0.8867924528301887	0.9166666666666666	0.8421052631578947	0.9166666666666666	0.9210526315789473	0.7872340425531915	0.8292682926829268	0.9155844155844156	0.8235294117647058	0.82	0.8181818181818182	0.8888888888888888	0.891566265060241	0.75	0.8148148148148148	0.7962962962962963	0.8048780487804879	0.8	0.8260869565217391	0.8333333333333334	0.8163265306122449	0.8235294117647058	0.8235294117647058	0.8571428571428571	0.8823529411764706	0.8048780487804879	0.8484848484848485	0.8205128205128205	0.8493150684931506	0.9069767441860465	0.9206349206349206	0.7714285714285715	0.76	0.7	0.7894736842105263	0.9186046511627907	0.8952380952380953	0.8076923076923077	0.8235294117647058	0.9310344827586207	0.7352941176470589	0.7647058823529411	0.835820895522388	0.8823529411764706	0.82	0.7368421052631579	0.6774193548387096	0.8666666666666667	0.969811320754717	0.9047619047619048	0.9065420560747663	0.8222222222222222	0.890625	0.8225806451612904	0.8958333333333334	0.7666666666666667
Safety Standards for Scaffolds Used in the Construction Industry	0.828125	0.8111111111111111	0.765625	0.6944444444444444	0.8026315789473685	0.796875	0.8125	0.8311688311688312	0.890625	0.796875	0.78125	0.8888888888888888	0.8072289156626506	0.8125	0.8125	0.828125	0.765625	0.765625	0.84375	0.8125	0.8125	0.78125	0.8088235294117647	0.84375	0.828125	0.765625	0.796875	0.828125	0.8356164383561644	0.8449612403100775	0.8095238095238095	0.796875	0.828125	0.84375	0.78125	0.8546511627906976	0.7904761904761904	0.78125	0.84375	0.867816091954023	0.796875	0.875	0.8805970149253731	0.859375	0.8125	0.84375	0.8125	0.76	0.9018867924528302	0.8333333333333334	0.7850467289719626	0.703125	0.796875	0.875	0.7916666666666666	0.78125
Walking and Working Surfaces Personal Protective Equipment Fall Protection Systems	0.8292682926829268	0.7722222222222223	0.8170731707317073	0.7638888888888888	0.7960526315789473	0.7317073170731707	0.7317073170731707	0.7402597402597403	0.8902439024390244	0.6829268292682927	0.7439024390243902	0.8780487804878049	0.891566265060241	0.8292682926829268	0.8292682926829268	0.7804878048780488	0.8048780487804879	0.7926829268292683	0.8414634146341463	0.8292682926829268	0.7560975609756098	0.7926829268292683	0.8170731707317073	0.7804878048780488	0.8902439024390244	0.7317073170731707	0.7926829268292683	0.7560975609756098	0.7682926829268293	0.8294573643410853	0.8095238095238095	0.7926829268292683	0.8292682926829268	0.8536585365853658	0.7926829268292683	0.8372093023255814	0.8380952380952381	0.8170731707317073	0.8536585365853658	0.8333333333333334	0.7926829268292683	0.8658536585365854	0.8170731707317073	0.8658536585365854	0.6951219512195121	0.8536585365853658	0.7682926829268293	0.7804878048780488	0.8905660377358491	0.8174603174603174	0.7850467289719626	0.6463414634146342	0.7926829268292683	0.7804878048780488	0.7708333333333334	0.8048780487804879
Walking and Working surfaces Personal Protective equipment Fall Protection Systems Draft Rule	0.8279569892473119	0.7611111111111111	0.7849462365591398	0.7777777777777778	0.756578947368421	0.7741935483870968	0.7741935483870968	0.7727272727272727	0.9032258064516129	0.7311827956989247	0.7741935483870968	0.8494623655913979	0.8387096774193549	0.8494623655913979	0.8494623655913979	0.7956989247311828	0.8279569892473119	0.8064516129032258	0.8602150537634409	0.8494623655913979	0.7634408602150538	0.8064516129032258	0.7741935483870968	0.8064516129032258	0.9032258064516129	0.7634408602150538	0.7956989247311828	0.7634408602150538	0.7741935483870968	0.8217054263565892	0.7698412698412699	0.8064516129032258	0.8387096774193549	0.8709677419354839	0.8064516129032258	0.8197674418604651	0.8380952380952381	0.8387096774193549	0.8709677419354839	0.8275862068965517	0.7956989247311828	0.8817204301075269	0.8064516129032258	0.8817204301075269	0.7311827956989247	0.8709677419354839	0.7956989247311828	0.7634408602150538	0.8754716981132076	0.8015873015873016	0.8130841121495327	0.6881720430107527	0.7849462365591398	0.7741935483870968	0.7638888888888888	0.8172043010752689
Preliminary Regulatory Impact and Regulatory Flexibility Analysis of Draft Subparts D and I of 29 CFR Part 1910 Walking and Working Surfaces	0.8357142857142857	0.7833333333333333	0.7642857142857142	0.8263888888888888	0.5263157894736842	0.8428571428571429	0.8357142857142857	0.8246753246753247	0.9357142857142857	0.8142857142857143	0.8214285714285714	0.8571428571428571	0.7928571428571428	0.8714285714285714	0.8642857142857143	0.8142857142857143	0.8214285714285714	0.8571428571428571	0.8857142857142857	0.8714285714285714	0.8071428571428572	0.8428571428571429	0.7642857142857142	0.8214285714285714	0.9	0.8285714285714286	0.85	0.8285714285714286	0.7571428571428571	0.8142857142857143	0.8071428571428572	0.8642857142857143	0.8714285714285714	0.8928571428571429	0.8285714285714286	0.8372093023255814	0.7714285714285715	0.8857142857142857	0.9071428571428571	0.8390804597701149	0.8357142857142857	0.9285714285714286	0.8	0.9142857142857143	0.8071428571428572	0.9	0.8357142857142857	0.7857142857142857	0.8471698113207548	0.8642857142857143	0.8285714285714286	0.85	0.85	0.8	0.7777777777777778	0.8785714285714286
