	Asian Clam, Corbicula fluminea.	Economic Sectors at Risk from Invasive Aquatic Weeds at Lake Istokpog.	Harmful Non-Native Species. Issues for Congress VII RL30123: Final Report from CRS to the U.S.	Present and Expected Economic Costs of Zebra Mussel Damages to Water Users with Great Lakes Intakes.	The Pacific Coast Dungeness Crab Fishery. Oregon: Pacific States Marine Fisheries Commission.	Microbial Ecology of Ballast Water during a Transoceanic Voyage and the Effects of Open-Ocean Exchange. Marine Ecology Progress Series 233:	The Effect of Aquatic Plants on Residential Shoreline Property Values at Gunterville Reservoir: Tennessee Valley Authority and U.S. Army Corps of Engineers.	Infrastructure and Rural Development Policy. U.S. Department of Agriculture. http://www.ers.usda.gov/Briefing/Infrastructure/InfrastructureWater.htm.	Report on the California Marine Invasive Species Program. California State Lands Commission. California: Marine Facilities Division. http://www.slc.ca.gov (accessed	Dietary shifts in a stressed fish assemblage: Consequences of a bivalve invasion in the San Francisco estuary.	In Ships or On Ships? Mechanisms of Transfer and Invasion for Nonnative Species to the Coasts or North America. Invasive Species: Vectors and Management Strategies:	Testimony Before Water Resources and Environment Subcommittee of the House Transportation and Infrastructure Committee. Washington, D.C.: Environmental Protection Agency. http://www.epa.gov/ow/speeches/	Aquatic Nuisance Species in the New York River Systems and the Great Lakes Basin: An Economic and Environmental Assessment.	Update on the environmental and economic costs associated with alien-invasive species in the United States.	Sound Regional Citizen’s Advisory Council.	Port State Information eX change. United States Coast Guard. http://cgmix.uscg.mil/psix	Info USA. www.referenceusa.com (accessed	Facilitative interactions among aquatic invaders: is an ‘invasional meltdown’ occurring in the Great Lakes?	Ballast Water Heating Offers a Superior Treatment Option.	Summary of a Survey of the Literature on the Economic Impacts of Aquatic Weeds. Aquatic Ecosystem Restoration Foundation.	Feasibility of Onshore Ballast Water Treatment at California Ports. California: URS Corporation/Dames & Moore, and San Francisco for the California Association of Port Authorities (CAPA).	Evaluation and Analysis Division.	Draft Programmatic Environmental Impact Statement for Standards for Living Organisms in Ship’s Ballast Water Discharged in U.S.	Agricultural Container Indicators. http://www.ams.usda.gov (accessed October 31,	Ballast Water Discharge Standard, Draft Programmatic Environmental Impact Statement.	The OTA Report on Harmful Nonindigenous Species. Exotic Pests of Eastern Forests Conference.	Full-Scale Shipboard Trials of Ballast Water Treatment Systems	Shipboard and Dockside Trials of Ballast Water Treatment Technology. Marine Environmental Engineering Technology Symposium.	Detection and Enumeration of Pathogenic Bacteria in Ballast Water of Transoceanic Vessels Entering the Great Lakes and Resistance to Common Antibiotics. Abstract Q-317. Chicago: General Meeting of the	economic impact of sea lamprey on Great Lakes, updated from 2001$ [2] From Leigh 1998, commercial and recreational fishing benefits lost due to ruffe invasion of Great Lakes, updated from 1998$ [3] From Connelly et al. 2007, cost of Zebra Mussel control at WTP and electric generation facilities, updated from 2004$ [4] From Piementel et al. 2005, cost of Zebra Mussel or Asian Clam, updated from 2005$ [5] From Rockwell	"All damages and control costs $ 1,000,000,000 2005 Pimentel, ""Aquatic Nuisance Species in the New York State Canal and Hudson River Systems and the Great Lake Basin: An Economic and Environmental Assessment,"""	Damages to tourism, electric industry, fishing, boating, other recreation for limited geographic area $ 12,500,000 2005 Ben Grumbles, AA Office of Water, USEPA, Testimony Before WATER RESOURCES AND INFRASTRUCTURE COMMITTEE,	Impacts on industry, recreation and fisheries of $3.1 billion over next ten years $ 310,000,000	Nonindigenous species in the United States-economic consequences,	Economic impact over next 10 years of $3.1 billion ($1991) $ 310,000,000	Survey to infrastructure owners and operators $17751000 annually in 1995 for respondents only (no scaling for non-response or universe of facilities), average $11,500,000 annually for 1989-1995 $ 17,751,000	"Historical Review of Asiatic Clam Invasions and Biofouling of Waters and Industries in the Americas All damages and control Pimentel et al., ""Update on the environmental and economic costs associated with alien-invasive species in the United States""."	"Original analysis Economic value of existing fishery harvest at risk from introduction of green crab Leigh, ""Benefits and Costs of the Ruffe Control Program for the Great Lakes Fishery,"""	Estimation of annual commercial and recreational fishing benefits lost due to ruffe invasion using a value per angler/day approach Recreational, commercial and sport fishing (assumes 10%, 35% and 60% reduction in the population of yellow perch and 1%, 12.5% and 25% reduction in the population of wall-eye)	Commission estimates Economic losses due to ruffe $ 90,000,000	Federal Policy on Non- Indigenous Species: An Overview of the U.S. Department of Agriculture, ” contractor report prepared for the Office of Technology Assessment,	Value of lost fishing opportunities and indirect impacts if sea lamprey is not controlled in the Great Lakes $ 500,000,000	As reported in Lovell et al	Pathways and Consequences of the Introduction of NonIndigenous Fishes in the United States, ” contractor report prepared for the Office of Technology Assessment,	Amount invested annually in alien species aquatic weed control (assume for 5 species: hydrilla, European loosestrife, erasion water milfoil, melaluca, salt cedar)	Available at http://www.aquatics.org/pubs/economics.htm Original analysis Economic value at risk from invasive aquatic weeds (primarily hydrilla) in a FL lake includes recreation, agriculture support, flood control and property values $ 40,103,000	Damage Caused by Aquatic Weeds,	"Spending by Florida for hydrilla control $ 7,000,000 1989 Carlton, ""Introduced Species in US Coastal Waters"","
Grain News 2	0.4814814814814815	0.6216216216216216	0.5813953488372092	0.5909090909090908	0.6111111111111112	0.6190476190476191	0.6190476190476191	0.6097560975609756	0.5897435897435898	0.6111111111111112	0.5675675675675675	0.6444444444444444	0.5121951219512195	0.4666666666666667	0.6	0.5675675675675675	0.5	0.5263157894736843	0.5625	0.631578947368421	0.6744186046511628	0.6153846153846154	0.6666666666666667	0.5675675675675675	0.6111111111111112	0.6097560975609756	0.6	0.65	0.6595744680851063	0.6296296296296297	0.5510204081632653	0.6153846153846154	0.6111111111111112	0.5333333333333333	0.5882352941176471	0.5675675675675675	0.6097560975609756	0.6190476190476191	0.5609756097560976	0.5333333333333333	0.6	0.5555555555555556	0.46153846153846156	0.6	0.5428571428571429	0.6363636363636364	0.6551724137931034	0.6585365853658536
Indigenous Peoples Update	0.4375	0.38095238095238093	0.41666666666666663	0.34693877551020413	0.46341463414634143	0.4042553191489362	0.36170212765957444	0.30434782608695654	0.36363636363636365	0.41463414634146345	0.4285714285714286	0.4	0.4782608695652174	0.3142857142857143	0.4	0.23809523809523814	0.3939393939393939	0.4418604651162791	0.3513513513513513	0.4418604651162791	0.41666666666666663	0.3548387096774194	0.36170212765957444	0.33333333333333337	0.31707317073170727	0.3913043478260869	0.4	0.4222222222222223	0.5	0.5254237288135593	0.4814814814814815	0.4385964912280702	0.36585365853658536	0.2571428571428571	0.4871794871794872	0.38095238095238093	0.30434782608695654	0.44680851063829785	0.4347826086956522	0.37142857142857144	0.36	0.36585365853658536	0.29032258064516125	0.36	0.4	0.4693877551020408	0.47058823529411764	0.34782608695652173
The Economics of Controlling a Biological Invasion	0.29729729729729726	0.3191489361702128	0.3207547169811321	0.33333333333333337	0.30434782608695654	0.34615384615384615	0.2692307692307693	0.2941176470588235	0.26530612244897955	0.26086956521739135	0.23404255319148937	0.23636363636363633	0.37254901960784315	0.30000000000000004	0.37777777777777777	0.276595744680851	0.42105263157894735	0.375	0.2857142857142857	0.33333333333333337	0.3584905660377359	0.4444444444444444	0.2692307692307693	0.276595744680851	0.17391304347826086	0.2941176470588235	0.28888888888888886	0.24	0.33333333333333337	0.4375	0.38983050847457623	0.3548387096774194	0.30434782608695654	0.4	0.31818181818181823	0.4042553191489362	0.2549019607843137	0.2692307692307693	0.33333333333333337	0.25	0.34545454545454546	0.34782608695652173	0.38888888888888884	0.34545454545454546	0.28888888888888886	0.37037037037037035	0.4871794871794872	0.37254901960784315
Asian Clam Corbicula fluminea	0.0	0.38095238095238093	0.41666666666666663	0.3877551020408163	0.31707317073170727	0.44680851063829785	0.36170212765957444	0.3913043478260869	0.40909090909090906	0.2682926829268293	0.38095238095238093	0.36	0.4347826086956522	0.37142857142857144	0.35	0.33333333333333337	0.2727272727272727	0.4418604651162791	0.3513513513513513	0.39534883720930236	0.33333333333333337	0.4193548387096774	0.4893617021276596	0.2857142857142857	0.41463414634146345	0.34782608695652173	0.30000000000000004	0.37777777777777777	0.3846153846153846	0.4576271186440678	0.4814814814814815	0.4385964912280702	0.31707317073170727	0.4285714285714286	0.33333333333333337	0.4285714285714286	0.34782608695652173	0.36170212765957444	0.3913043478260869	0.19999999999999996	0.43999999999999995	0.36585365853658536	0.3548387096774194	0.4	0.30000000000000004	0.3877551020408163	0.3529411764705882	0.3913043478260869
Invasion Vectors a conceptual framework for management	0.29729729729729726	0.23404255319148937	0.28301886792452835	0.2962962962962963	0.3913043478260869	0.3846153846153846	0.3076923076923077	0.2549019607843137	0.26530612244897955	0.30434782608695654	0.276595744680851	0.3090909090909091	0.33333333333333337	0.25	0.37777777777777777	0.276595744680851	0.3157894736842105	0.29166666666666663	0.2857142857142857	0.33333333333333337	0.4339622641509434	0.4444444444444444	0.34615384615384615	0.23404255319148937	0.26086956521739135	0.37254901960784315	0.33333333333333337	0.28	0.4035087719298246	0.40625	0.38983050847457623	0.4516129032258065	0.26086956521739135	0.35	0.31818181818181823	0.276595744680851	0.2549019607843137	0.34615384615384615	0.2941176470588235	0.30000000000000004	0.3090909090909091	0.21739130434782605	0.33333333333333337	0.34545454545454546	0.24444444444444446	0.2962962962962963	0.4871794871794872	0.37254901960784315
Invasive Species in a Changing World	0.37142857142857144	0.28888888888888886	0.33333333333333337	0.34615384615384615	0.40909090909090906	0.36	0.31999999999999995	0.26530612244897955	0.23404255319148937	0.2727272727272727	0.24444444444444446	0.28301886792452835	0.3877551020408163	0.21052631578947367	0.3023255813953488	0.24444444444444446	0.38888888888888884	0.3913043478260869	0.35	0.30434782608695654	0.37254901960784315	0.47058823529411764	0.28	0.24444444444444446	0.18181818181818177	0.34693877551020413	0.3023255813953488	0.29166666666666663	0.4545454545454546	0.4516129032258065	0.4035087719298246	0.4	0.31818181818181823	0.3157894736842105	0.4285714285714286	0.33333333333333337	0.22448979591836737	0.4	0.3877551020408163	0.368421052631579	0.3584905660377359	0.36363636363636365	0.2941176470588235	0.3584905660377359	0.34883720930232553	0.42307692307692313	0.45945945945945943	0.26530612244897955
Marine Engineering Economics and Cost Analysis	0.2571428571428571	0.33333333333333337	0.4509803921568627	0.34615384615384615	0.31818181818181823	0.36	0.28	0.34693877551020413	0.3191489361702128	0.2727272727272727	0.28888888888888886	0.3207547169811321	0.34693877551020413	0.3157894736842105	0.2558139534883721	0.33333333333333337	0.38888888888888884	0.3913043478260869	0.4	0.34782608695652173	0.33333333333333337	0.2941176470588235	0.4	0.28888888888888886	0.31818181818181823	0.30612244897959184	0.34883720930232553	0.29166666666666663	0.34545454545454546	0.4193548387096774	0.368421052631579	0.3666666666666667	0.36363636363636365	0.368421052631579	0.33333333333333337	0.37777777777777777	0.34693877551020413	0.31999999999999995	0.34693877551020413	0.21052631578947367	0.39622641509433965	0.31818181818181823	0.2941176470588235	0.3584905660377359	0.2558139534883721	0.34615384615384615	0.29729729729729726	0.3877551020408163
Shipping and Ports	0.5333333333333333	0.4	0.4782608695652174	0.44680851063829785	0.3846153846153846	0.37777777777777777	0.37777777777777777	0.36363636363636365	0.33333333333333337	0.3846153846153846	0.35	0.41666666666666663	0.4545454545454546	0.2727272727272727	0.42105263157894735	0.30000000000000004	0.4838709677419355	0.46341463414634143	0.37142857142857144	0.41463414634146345	0.4347826086956522	0.4482758620689655	0.37777777777777777	0.4	0.28205128205128205	0.36363636363636365	0.368421052631579	0.39534883720930236	0.52	0.543859649122807	0.46153846153846156	0.49090909090909096	0.4358974358974359	0.2727272727272727	0.5135135135135135	0.4	0.36363636363636365	0.4666666666666667	0.4545454545454546	0.4545454545454546	0.41666666666666663	0.3846153846153846	0.31034482758620685	0.41666666666666663	0.42105263157894735	0.4893617021276596	0.5625	0.40909090909090906
Agricultural Container Indicators	0.21212121212121215	0.3023255813953488	0.3877551020408163	0.36	0.38095238095238093	0.41666666666666663	0.33333333333333337	0.3191489361702128	0.33333333333333337	0.2857142857142857	0.3023255813953488	0.33333333333333337	0.4042553191489362	0.33333333333333337	0.2195121951219512	0.2558139534883721	0.2941176470588235	0.36363636363636365	0.368421052631579	0.36363636363636365	0.3877551020408163	0.3125	0.41666666666666663	0.2093023255813954	0.33333333333333337	0.3191489361702128	0.36585365853658536	0.3913043478260869	0.39622641509433965	0.4666666666666667	0.4181818181818182	0.4137931034482759	0.33333333333333337	0.33333333333333337	0.44999999999999996	0.34883720930232553	0.276595744680851	0.375	0.4042553191489362	0.2222222222222222	0.37254901960784315	0.33333333333333337	0.25	0.33333333333333337	0.31707317073170727	0.4	0.3142857142857143	0.3191489361702128
California State Lands Commission Ballast Water Management Database	0.3157894736842105	0.33333333333333337	0.40740740740740744	0.2727272727272727	0.276595744680851	0.3207547169811321	0.39622641509433965	0.3076923076923077	0.24	0.23404255319148937	0.33333333333333337	0.2857142857142857	0.42307692307692313	0.36585365853658536	0.3913043478260869	0.33333333333333337	0.4358974358974359	0.4285714285714286	0.2558139534883721	0.3877551020408163	0.2592592592592593	0.45945945945945943	0.28301886792452835	0.375	0.23404255319148937	0.3846153846153846	0.26086956521739135	0.21568627450980393	0.27586206896551724	0.41538461538461535	0.43333333333333335	0.33333333333333337	0.4042553191489362	0.41463414634146345	0.4222222222222223	0.41666666666666663	0.3076923076923077	0.3207547169811321	0.42307692307692313	0.31707317073170727	0.4285714285714286	0.36170212765957444	0.3513513513513513	0.4285714285714286	0.4347826086956522	0.4181818181818182	0.35	0.34615384615384615
Global Wave Statistics 	0.4	0.44999999999999996	0.5217391304347826	0.4893617021276596	0.4871794871794872	0.4666666666666667	0.4666666666666667	0.4545454545454546	0.47619047619047616	0.3846153846153846	0.5	0.45833333333333337	0.4545454545454546	0.33333333333333337	0.42105263157894735	0.44999999999999996	0.5483870967741935	0.46341463414634143	0.4285714285714286	0.46341463414634143	0.4782608695652174	0.4482758620689655	0.4666666666666667	0.44999999999999996	0.3846153846153846	0.5454545454545454	0.368421052631579	0.39534883720930236	0.52	0.543859649122807	0.5384615384615384	0.5272727272727273	0.4358974358974359	0.4545454545454546	0.4054054054054054	0.44999999999999996	0.4545454545454546	0.4666666666666667	0.5	0.4545454545454546	0.5416666666666667	0.4871794871794872	0.3793103448275862	0.5833333333333333	0.4736842105263158	0.5319148936170213	0.4375	0.4545454545454546
